  1  8 21 0030 D   285.8     4.0    13.1    20.3   270.0     2.0    10.6    16.4    17.8    85.3     7.8     0.0    37.20   -25.00    99.38     2.04    20.4    18.1    13.1
  1  8 21 0130 D   266.5     3.5     5.9    19.5   244.4     1.9     7.6    15.3    17.7    90.6     8.5     0.0    35.90   -24.30    99.37     2.03    20.3    18.1    13.1
  1  8 21 0230 D   294.6     4.3    17.8    18.8   281.2     2.1     8.1    14.8    17.7    93.1     8.0     0.0    34.90   -18.30    99.37     2.02    20.2    18.1    13.1
  1  8 21 0330 D   334.5     4.7     8.0    18.7   318.3     1.9    10.5    14.5    17.2    92.4     8.4     0.0    34.40   -16.40    99.37     1.97    20.1    18.1    13.1
  1  8 21 0430 D   357.9     5.8     6.7    18.4   341.1     1.5    18.8    14.2    17.0    92.2     8.4     0.0    34.90   -14.80    99.40     1.94    20.0    18.1    13.1
  1  8 21 0530 B   359.3     5.4     5.9    18.3   342.3     1.5    18.2    14.3    17.0    92.4     8.0     0.0    90.40    24.30    99.46     1.95    19.9    18.1    13.1
  1  8 21 0630 C    10.5     5.4    10.6    19.2    13.7     2.4    22.3    15.7    17.7    88.2     7.1     0.0   248.40   128.20    99.57     2.03    19.8    18.2    13.1
  1  8 21 0730 B    19.5     5.2    13.4    20.5    30.2     3.0    23.3    17.1    17.4    78.5     6.8     0.0   427.50   247.60    99.71     1.99    19.8    18.2    13.1
  1  8 21 0830 B    17.9     4.7    19.4    21.6    25.8     2.7    23.4    17.3    15.5    64.5     8.6     0.0   604.70   377.10    99.82     1.76    19.8    18.2    13.1
  1  8 21 0930 B    11.2     4.7    23.7    22.1    21.4     2.8    27.5    17.6    15.5    62.5     9.1     0.0   659.00   418.10    99.89     1.77    19.8    18.2    13.1
  1  8 21 1030 A     9.7     4.3    25.2    22.7    17.7     3.0    36.0    18.1    14.7    57.2     9.1     0.0   786.80   509.70    99.91     1.68    19.9    18.2    13.1
  1  8 21 1130 A    10.6     4.5    24.9    22.9   777.7     1.2   777.7    18.5    14.4    54.9     8.9     0.0   765.20   488.40    99.91     1.65    19.9    18.2    13.1
  1  8 21 1230 A    30.2     4.2    28.9    22.9   777.7     1.3   777.7    18.3    14.2    54.8     9.2     0.0   709.40   445.00    99.92     1.62    20.0    18.2    13.1
  1  8 21 1330 A    23.8     4.4    33.5    22.9    27.4     2.8    27.7    19.1    13.7    53.0     7.6     0.0   717.30   440.10    99.93     1.57    20.1    18.2    13.1
  1  8 21 1430 B    39.7     4.3    25.2    22.5    45.2     2.4    20.5    19.4    13.9    55.3     6.3     0.0   512.90   288.00    99.97     1.60    20.3    18.2    13.1
  1  8 21 1530 B    62.8     4.3    22.9    22.4    65.2     3.4    20.8    19.2    14.4    57.7     6.3     0.0   497.10   261.60    99.99     1.65    20.4    18.2    13.1
  1  8 21 1630 B    51.5     4.1    23.9    22.1    51.4     2.9    21.2    18.9    14.4    58.7     6.3     0.0   437.10   196.40   100.01     1.65    20.5    18.2    13.1
  1  8 21 1730 C    50.0     4.6    16.7    21.3    54.1     3.2    19.9    18.1    14.1    60.7     6.6     0.0   252.60    67.30   100.00     1.61    20.5    18.2    13.1
  1  8 21 1830 C    47.9     4.2    14.3    20.4    54.5     2.5    19.1    17.0    14.0    64.5     7.0     0.0    94.60   -27.00    99.99     1.60    20.5    18.2    13.1
  1  8 21 1930 D    40.5     4.1    11.6    19.4    44.1     2.2    16.1    14.9    14.0    69.6     9.1     0.0    35.30   -47.60    99.94     1.60    20.5    18.1    13.1
  1  8 21 2030 D    33.7     3.6     9.2    18.7    38.7     1.7    15.3    13.6    14.2    74.7    10.2     0.0    31.80   -46.60    99.93     1.62    20.4    18.1    13.1
  1  8 21 2130 D    23.2     4.0     7.4    18.3    20.2     1.2    20.7    12.6    14.2    78.8    11.4     0.0    30.60   -41.40    99.90     1.63    20.3    18.1    13.1
  1  8 21 2230 D     3.4     4.2     6.7    18.0   340.4     1.2    13.8    11.8    14.1    81.0    12.5     0.0    30.20   -26.30    99.88     1.61    20.1    18.1    13.1
  1  8 21 2330 D   357.0     5.6     5.2    17.8   330.4     1.7    10.6    13.2    14.2    84.9     9.1     0.0    29.50   -19.40    99.87     1.62    19.9    18.1    13.1
  1  8 21 2400 X    12.1     4.5    16.5    20.4    19.8     2.2    20.7    16.2    15.4    72.7     8.3     0.0   297.40   149.40    99.77     1.76    20.1    18.2    13.1
  2  8 21 0030 D   353.2     6.2     3.7    17.4   328.1     1.8    11.7    14.0    14.1    86.8     6.7     0.0    28.00   -21.70    99.86     1.61    19.7    18.1    13.1
  2  8 21 0130 D   356.8     6.9     2.0    17.5   324.4     2.0     8.5    13.9    14.0    88.0     7.1     0.0    27.10   -18.20    99.88     1.60    19.5    18.1    13.1
  2  8 21 0230 D   357.3     7.5     3.2    17.8   326.1     2.2    10.3    13.8    13.9    88.5     7.9     0.0    26.20   -21.30    99.89     1.59    19.4    18.1    13.1
  2  8 21 0330 D     2.2     6.8     4.3    17.7   337.6     2.1    10.8    13.8    14.0    88.6     7.8     0.0    26.50   -20.40    99.91     1.60    19.2    18.1    13.1
  2  8 21 0430 D    19.3     4.6     4.8    18.4   359.5     1.9    15.4    13.6    13.9    89.8     9.6     0.0    27.80   -18.80    99.94     1.60    19.1    18.1    13.1
