  4 10 20 0330 F   343.2     4.0     7.9     5.3   336.2     1.7    19.6     5.3     5.5    95.2    -0.0     0.4     0.00    -8.30    99.81     0.90    12.1 99999.0    14.0
  4 10 20 0430 E   341.8     4.2     8.7     5.2   336.0     2.0    16.8     5.2     5.2    94.3     0.1     0.0     0.00   -11.20    99.83     0.89    12.0 99999.0    14.0
  4 10 20 0530 D   339.6     4.2     8.9     5.0   333.1     2.2    18.5     4.9     4.9    94.3     0.2     0.0     0.40   -13.00    99.87     0.87    12.0 99999.0    14.0
  4 10 20 0630 D   338.8     4.2     9.4     4.4   329.6     2.3    16.3     4.3     4.3    94.7     0.1     0.0    21.20    -3.20    99.90     0.83    11.9 99999.0    14.0
  4 10 20 0730 C   340.2     5.3     9.1     4.0   335.8     3.0    17.6     4.2     4.0    93.8    -0.4     0.0   192.00   123.50    99.95     0.81    11.9 99999.0    14.0
  4 10 20 0830 B   337.4     5.8    13.4     5.2   333.8     3.8    20.1     5.4     4.1    85.2    -0.5     0.0   491.30   325.50   100.06     0.82    11.9 99999.0    14.1
  4 10 20 0930 B   337.0     5.6    14.8     7.0   330.7     3.8    21.6     7.2     3.9    75.4    -0.6     0.0   570.40   394.40   100.16     0.81    11.8 99999.0    14.1
  4 10 20 1030 B   343.4     5.6    15.1     8.1   335.2     3.7    22.5     8.7     3.5    67.7    -1.2     0.0   518.50   353.20   100.19     0.79    11.8 99999.0    14.1
  4 10 20 1130 B   342.7     5.9    14.3     9.0   337.9     3.8    22.4     9.7     2.9    60.8    -1.4     0.0   523.40   353.30   100.18     0.75    11.8 99999.0    14.1
  4 10 20 1230 B   347.2     4.7    21.8    10.0   342.6     3.4    28.0    10.6     2.5    55.5    -1.2     0.0   520.20   347.30   100.17     0.73    11.9 99999.0    14.1
  4 10 20 1330 B   336.7     4.7    15.7    10.2   332.3     3.0    23.8    10.7     1.8    52.5    -1.0     0.0   399.10   246.60   100.18     0.70    11.9 99999.0    14.1
  4 10 20 1430 B   321.6     4.9    18.0    10.7   319.5     3.5    22.1    11.3     1.2    48.3    -1.1     0.0   400.00   233.40   100.20     0.67    12.0 99999.0    14.1
  4 10 20 1530 C   333.7     3.7    19.2    10.8   335.5     2.3    23.9    11.1     0.5    46.6    -0.5     0.0   235.90   103.70   100.20     0.64    12.2 99999.0    14.1
  4 10 20 1630 C   333.1     3.5    17.4    10.9   331.2     2.2    22.9    11.1     0.0    44.9    -0.3     0.0   159.20    12.10   100.20     0.61    12.3 99999.0    14.1
  4 10 20 1730 D   321.9     4.6     4.9    10.2   319.2     2.0     9.3     9.5    -0.2    49.1     1.4     0.0    11.20   -41.60   100.18     0.60    12.3 99999.0    14.0
  4 10 20 1830 D   336.0     4.9     6.4     9.8   329.1     1.6    10.1     8.3     0.2    55.1     2.9     0.0     0.00   -37.80   100.12     0.62    12.3 99999.0    14.0
  4 10 20 1930 D   349.5     5.0     3.7     9.2   331.5     1.6    11.0     7.6     0.8    60.4     3.1     0.0     0.00   -35.60   100.09     0.65    12.2 99999.0    14.0
  4 10 20 2030 D   356.7     6.0     3.5     8.9   334.5     1.6    11.8     7.0     0.9    63.1     3.8     0.0     0.00   -34.70   100.07     0.65    12.1 99999.0    14.0
  4 10 20 2130 E     0.9     5.7     1.7     8.7   335.9     1.5    13.0     6.7     0.7    63.7     4.1     0.0     0.00   -30.40   100.06     0.64    11.9 99999.0    14.0
  4 10 20 2230 D     7.2     4.2     4.5     8.5   336.2     1.8    10.8     6.4     0.4    64.2     4.3     0.0     0.00   -27.90   100.04     0.63    11.7 99999.0    14.0
  4 10 20 2330 F    15.9     3.0     2.6     8.5   777.7     1.0   777.7     4.3     0.8    76.0     8.4     0.0     0.00   -18.90   100.02     0.65    11.5 99999.0    14.0
  4 10 20 2400 X   343.4     4.6    10.6     7.8   333.5     2.4    19.6     7.4     2.8    72.0     0.8     1.4   168.50    92.00   100.04     0.76    12.0 99999.0    14.0
  5 10 20 0030 F    31.9     1.8    19.6     8.4   777.7     0.7   777.7     3.9     0.7    77.2     9.0     0.0     0.00   -13.70   100.00     0.64    11.3 99999.0    14.0
  5 10 20 0130 E   105.5     1.0    39.4     8.1   777.7     0.9   777.7     3.9     0.9    78.6     8.4     0.0     0.00   -12.30    99.97     0.65    11.1 99999.0    14.0
  5 10 20 0230 D   203.0     1.8    14.5     8.1   270.4     1.2    10.8     3.7     1.3    82.0     8.7     0.0     0.00   -11.30    99.97     0.67    10.9 99999.0    14.0
  5 10 20 0330 D   209.0     2.9     3.0     7.7   253.4     1.2     8.7     3.4     1.5    85.5     8.6     0.0     0.00   -11.80    99.99     0.68    10.7 99999.0    14.0
  5 10 20 0430 E   213.1     4.1     3.0     7.0   251.9     1.7     5.2     3.2     1.6    87.3     7.6     0.0     0.00   -10.30   100.01     0.69    10.5 99999.0    14.0
  5 10 20 0530 D   208.3     4.7     3.0     6.6   248.4     1.2    13.5     2.4     1.7    92.8     8.4     0.0     1.10   -11.60   100.02     0.69    10.3 99999.0    14.0
  5 10 20 0630 B   212.7     5.0     1.7     6.6   251.9     1.5     5.5     3.2     1.8    89.2     6.9     0.0    99.00    46.30   100.02     0.70    10.1 99999.0    14.0
  5 10 20 0730 B   211.5     4.6     6.1     6.1   216.8     1.9    13.1     5.4     3.1    84.4     1.6     0.0   241.20   179.40   100.12     0.77    10.0 99999.0    14.0
  5 10 20 0830 B   203.8     4.0    11.1     8.2   205.5     3.0    13.9     8.7     2.7    65.6    -0.9     0.0   445.60   289.00   100.24     0.74     9.8 99999.0    14.0
  5 10 20 0930 B   195.5     5.7    11.1    10.2   195.7     4.2    16.9    10.9     0.8    48.8    -1.5     0.0   605.90   396.40   100.29     0.65     9.8 99999.0    14.1
  5 10 20 1030 B   198.8     6.1    10.3    11.3   202.7     4.7    15.3    12.2    -0.5    40.9    -1.8     0.0   695.40   464.20   100.25     0.59     9.7 99999.0    14.1
  5 10 20 1130 B   208.9     5.9    17.2    12.4   214.4     4.6    20.1    13.5    -0.5    37.4    -2.2     0.0   730.60   485.60   100.15     0.59     9.8 99999.0    14.1
  5 10 20 1230 C   207.5     7.2    14.2    13.3   211.4     5.1    18.7    14.5    -0.7    34.7    -2.3     0.0   704.10   458.70   100.06     0.58     9.9 99999.0    14.1
  5 10 20 1330 C   199.6     7.6    15.5    14.3   205.3     5.4    17.2    15.4    -0.5    33.5    -2.1     0.0   628.20   385.90    99.97     0.59    10.1 99999.0    14.1
  5 10 20 1430 C   194.7     8.6    12.9    15.1   199.5     5.7    16.4    15.9    -0.7    31.8    -1.7     0.0   487.70   270.60    99.88     0.58    10.4 99999.0    14.1
  5 10 20 1530 D   196.6     9.5    10.7    15.4   200.5     6.3    14.4    16.1    -1.3    30.2    -1.3     0.0   315.20   139.20    99.80     0.56    10.6 99999.0    14.1
  5 10 20 1630 D   195.8     8.3     9.8    15.4   199.3     5.5    12.5    15.7    -0.7    32.3    -0.6     0.0   129.60     8.00    99.71     0.58    10.9 99999.0    14.1
  5 10 20 1730 D   189.1     7.7     7.9    14.5   193.0     4.2    11.9    14.4     0.1    36.9     0.2     0.0     7.10   -39.70    99.60     0.62    11.0 99999.0    14.1
  5 10 20 1830 D   189.2     7.8     8.3    13.6   194.6     4.4    12.3    13.5     1.0    41.8     0.2     0.0     0.00   -41.70    99.50     0.66    11.1 99999.0    14.0
  5 10 20 1930 D   197.1     7.1     8.5    12.7   200.1     4.2    11.3    12.6     1.7    46.6     0.2     0.0     0.00   -39.80    99.46     0.69    11.2 99999.0    14.0
  5 10 20 2030 D   208.6     6.6     8.3    12.2   210.1     3.7    13.3    12.0     2.2    50.1     0.3     0.0     0.00   -37.70    99.48     0.72    11.2 99999.0    14.0
  5 10 20 2130 D   215.3     6.5     7.8    12.0   217.6     3.4    13.7    11.8     2.7    52.8     0.5     0.0     0.00   -35.70    99.47     0.75    11.2 99999.0    14.0
  5 10 20 2230 D   218.3     7.4     8.5    12.0   222.6     4.3    13.7    11.9     2.6    51.9     0.1     0.0     0.00   -30.50    99.44     0.74    11.2 99999.0    14.0
  5 10 20 2330 D   215.8     6.9     8.6    11.6   218.0     4.0    13.9    11.6     2.7    53.2     0.1     0.0     0.00   -32.70    99.41     0.74    11.2 99999.0    14.0
  5 10 20 2400 X   202.7     5.8     8.9    11.0   209.8     3.5    16.9    10.0     1.0    56.9     1.9     0.0   212.10   116.40    99.87     0.66    10.6 99999.0    14.0
  6 10 20 0030 D   207.8     7.6     6.9    11.2   205.8     4.6    11.7    11.1     2.6    54.7     0.2     0.0     0.00   -35.60    99.35     0.74    11.2 99999.0    14.0
  6 10 20 0130 D   204.1     7.3     6.2    10.9   201.5     4.1    10.6    10.7     2.6    56.1     0.5     0.0     0.00   -34.50    99.30     0.74    11.1 99999.0    14.0
  6 10 20 0230 D   201.6     6.9     6.9    10.5   200.3     3.9    10.6    10.3     2.6    57.6     0.4     0.0     0.00   -33.60    99.24     0.74    11.1 99999.0    14.0
  6 10 20 0330 D   203.2     6.6     6.2    10.0   200.8     3.5    10.6     9.6     3.0    61.9     0.8     0.0     0.00   -31.70    99.20     0.76    11.1 99999.0    14.0
  6 10 20 0430 D   211.5     6.6     6.0    10.0   214.4     3.1    11.6     9.3     3.5    65.6     1.3     0.0     0.00   -31.00    99.21     0.78    11.1 99999.0    14.0
  6 10 20 0530 D   213.7     6.8     4.3    10.1   213.7     2.9    12.2     9.3     4.0    67.8     1.5     0.0     0.80   -30.00    99.18     0.81    11.0 99999.0    14.0
  6 10 20 0630 D   219.1     6.5     8.1    10.3   223.1     3.1    13.6    10.0     4.8    68.9     0.6     0.0    49.20     8.10    99.19     0.86    11.0 99999.0    14.0
  6 10 20 0730 C   232.0     6.3     9.0    11.1   236.6     4.1    14.2    11.5     5.7    66.6    -0.8     0.0   198.10   117.20    99.27     0.92    11.0 99999.0    14.0
  6 10 20 0830 C   242.0     6.4     9.4    12.6   247.5     5.2    13.8    13.2     6.8    64.3    -1.2     0.0   387.70   254.60    99.33     0.99    11.0 99999.0    14.1
  6 10 20 0930 C   241.9     6.1     9.7    14.3   247.3     5.0    14.9    15.1     7.9    61.2    -1.6     0.0   556.40   373.40    99.39     1.07    11.0 99999.0    14.1
  6 10 20 1030 B   241.2     5.2    17.6    16.3   246.5     4.4    14.2    17.2     8.8    57.1    -1.9     0.0   625.10   422.30    99.41     1.14    11.0 99999.0    14.1
  6 10 20 1130 X   246.7     5.0    12.2    17.6   254.5     4.3    17.5    18.3999999.0 50026.3    -1.4     0.0   723.30   493.80    99.40999999.00 99999.0 99999.0 99999.0
  6 10 20 1230 B   246.7     5.0    18.9    19.8   251.4     4.1    21.2    19.8    10.0    49.5     0.1     0.0   639.60   421.40    99.31     1.23    11.3 99999.0    14.1
  6 10 20 1330 B   249.9     5.5    16.1    21.0   253.1     4.5    18.8    20.9    10.2    46.8     0.2     0.0   597.60   371.60    99.32     1.25    11.6 99999.0    14.1
  6 10 20 1430 C   257.9     7.6    12.6    22.4   258.1     5.6    16.0    22.1     8.6    39.0     0.6     0.0   473.60   264.60    99.31     1.12    11.9 99999.0    14.1
  6 10 20 1530 D   268.9     9.1    11.2    22.5   270.2     6.1    15.4    22.1     7.2    35.7     0.8     0.0   304.80   133.70    99.31     1.02    12.2 99999.0    14.1
  6 10 20 1630 C   261.9     7.1     9.5    22.1   263.2     4.8    12.2    21.4     6.9    36.3     1.4     0.0   126.10     5.40    99.27     0.99    12.5 99999.0    14.1
  6 10 20 1730 D   256.5     5.6     9.1    21.1   256.2     3.0    10.0    20.0     7.4    41.5     2.2     0.0     7.50   -34.70    99.22     1.03    12.7 99999.0    14.1
  6 10 20 1830 D   239.6     6.2     5.5    19.9   241.9     2.8     8.8    18.7     7.7    46.6     2.5     0.0     0.00   -33.70    99.13     1.05    12.8 99999.0    14.0
  6 10 20 1930 D   241.5     6.9     5.5    18.9   244.0     3.4    10.0    17.9     7.8    49.7     2.0     0.0     0.00   -39.30    99.06     1.06    12.9 99999.0    14.0
  6 10 20 2030 D   235.0     6.7     7.3    18.4   237.3     3.1    10.6    17.3     7.4    50.2     2.0     0.0     0.00   -37.80    99.05     1.03    12.9 99999.0    14.0
  6 10 20 2130 D   231.0     7.2     5.4    17.7   237.6     3.4    10.2    16.7     7.6    53.2     2.0     0.0     0.00   -36.90    99.05     1.05    12.9 99999.0    14.0
  6 10 20 2230 D   234.4     7.9     6.4    17.5   236.2     4.3    10.9    16.8     7.7    53.0     1.4     0.0     0.00   -38.50    99.02     1.05    12.8 99999.0    14.0
  6 10 20 2330 D   232.0     8.4     6.9    17.4   235.4     4.8    11.5    16.8     7.9    53.9     1.1     0.0     0.00   -38.10    98.94     1.07    12.8 99999.0    14.0
  6 10 20 2400 X   233.7     6.7     8.6    15.9   238.2     4.1    13.2    15.6999999.0  2136.0     0.7     0.0   184.20    92.10    99.22999999.00    11.8 99999.0    14.0
  7 10 20 0030 D   232.0     8.2     6.9    16.7   235.6     4.7    11.6    16.3     8.2    57.0     0.9     0.0     0.00   -36.80    98.92     1.09    12.8 99999.0    14.0
  7 10 20 0130 D   231.4     8.1     6.4    16.1   234.0     4.3    11.3    15.6     8.6    61.2     1.1     0.0     0.00   -34.90    98.88     1.12    12.7 99999.0    14.0
  7 10 20 0230 D   237.9     7.7     8.5    16.7   240.7     4.5    12.5    16.2     9.6    62.7     0.9     0.0     0.00   -35.50    98.84     1.20    12.7 99999.0    14.0
  7 10 20 0330 D   252.2     6.4     8.5    16.0   253.1     3.6    11.4    15.7    10.4    68.4     0.6     0.0     0.00   -36.20    98.89     1.26    12.7 99999.0    14.0
  7 10 20 0430 D   257.5     5.0     5.5    15.3   253.1     2.2     9.2    14.5    10.6    74.4     1.4     0.0     0.00   -28.90    98.95     1.28    12.6 99999.0    14.0
