  1  3 21 0030 C   300.2     6.6     8.0    -0.7   299.4     4.7    12.0    -0.7    -2.8    82.8    -0.0     0.0   131.60   -73.20    99.21     0.50     0.4 99999.0     7.3
  1  3 21 0130 C   298.1     5.9     7.7    -1.6   296.7     3.9    12.6    -1.6    -3.8    83.0     0.0     0.0   126.80   -72.80    99.28     0.46     0.4 99999.0     7.3
  1  3 21 0230 C   299.7     5.9     8.4    -2.3   298.7     3.9    13.0    -2.3    -4.8    82.4    -0.0     0.0   123.50   -73.20    99.31     0.43     0.4 99999.0     7.3
  1  3 21 0330 C   299.4     5.0     8.0    -3.1   296.8     3.3    12.3    -3.1    -5.7    81.5    -0.1     0.0   116.60   -72.10    99.36     0.40     0.4 99999.0     7.3
  1  3 21 0430 C   300.3     4.8     8.1    -3.9   296.7     3.2    11.6    -3.8    -6.6    81.2    -0.2     0.0   111.40   -70.50    99.43     0.37     0.4 99999.0     7.3
  1  3 21 0530 C   296.9     5.1     8.4    -4.8   292.6     3.4    12.0    -4.7    -7.7    79.8    -0.2     0.0   108.00   -67.90    99.50     0.34     0.4 99999.0     7.3
  1  3 21 0630 C   289.2     4.3     9.4    -5.3   283.0     3.1    12.2    -5.2    -8.5    79.1    -0.3     0.0   118.30   -47.40    99.56     0.32     0.3 99999.0     7.3
  1  3 21 0730 C   291.0     4.1    12.2    -5.2   284.8     3.4    13.0    -4.9    -8.7    75.7    -0.6     0.0   238.50    48.90    99.66     0.32     0.4 99999.0     7.3
  1  3 21 0830 B   315.2     5.6    11.1    -4.3   313.3     4.6    14.6    -3.9    -8.9    68.1    -0.7     0.0   442.80   178.50    99.80     0.31     0.4 99999.0     7.3
  1  3 21 0930 B   329.7     6.1    11.5    -3.0   328.3     4.4    16.7    -2.6    -9.4    58.6    -0.9     0.0   606.20   296.20    99.92     0.30     0.4 99999.0     7.3
