  1 12 21 1130 C   200.7     4.5    11.7     5.2   204.9     3.1    12.9     5.6     4.5    92.1    -1.0     0.0    80.00    25.90    99.04     0.85     3.1 99999.0    12.6
  1 12 21 1230 C   195.0     4.4    11.5     5.2   198.3     3.1    12.5     5.7     5.0    94.4    -1.0     0.0    90.70    33.70    98.96     0.87     3.2 99999.0    12.6
  1 12 21 1330 C   186.4     5.4     8.1     5.7   188.9     3.7    11.9     6.3     5.1    91.1    -1.3     0.0   186.90    89.70    98.91     0.88     3.3 99999.0    12.6
  1 12 21 1430 C   194.2     5.2    10.6     6.2   195.0     3.9    11.6     6.8     5.3    89.7    -1.1     0.0   115.90    45.50    98.82     0.89     3.4 99999.0    12.6
  1 12 21 1530 C   204.2     4.2     9.7     6.7   203.9     2.9    11.4     7.1     5.8    90.8    -0.9     0.0    69.60    13.50    98.83     0.93     3.5 99999.0    12.6
  1 12 21 1630 D   195.8     4.6     8.7     6.8   197.8     2.6    10.9     7.0     6.1    93.2    -0.4     0.0    45.90   -16.10    98.80     0.94     3.6 99999.0    12.6
  1 12 21 1730 D   209.2     6.0     4.6     7.5   208.7     3.0    10.5     7.3     6.7    95.2     0.3     0.0    44.00   -12.80    98.82     0.98     3.7 99999.0    12.6
  1 12 21 1830 D   219.9     6.6     6.7     8.1   216.5     3.5    11.4     7.8     7.3    95.5     0.6     0.0    43.90   -15.80    98.78     1.02     3.7 99999.0    12.6
  1 12 21 1930 D   215.8     6.2     6.4     8.3   212.0     3.4    11.2     8.2     7.2    92.7     0.3     0.0    43.50   -18.10    98.76     1.02     3.8 99999.0    12.6
  1 12 21 2030 D   219.4     7.3     7.7     8.3   218.0     4.3    11.3     8.2     6.7    89.5     0.1     0.0    43.30   -25.90    98.72     0.99     3.8 99999.0    12.6
  1 12 21 2130 D   221.2     8.0     8.7     7.9   223.2     4.9    10.9     7.9     6.2    88.0    -0.0     0.0    42.80   -25.90    98.66     0.95     3.8 99999.0    12.6
  1 12 21 2230 D   225.2     8.1     7.5     8.2   228.1     4.9    11.5     8.2     5.5    82.6     0.1     0.0    41.80   -27.90    98.59     0.91     3.9 99999.0    12.6
  1 12 21 2330 D   228.2     9.1     6.8     8.3   232.3     6.0     9.5     8.4     4.7    77.2    -0.1     0.0    42.60   -33.00    98.51     0.86     3.9 99999.0    12.6
  1 12 21 2400 X   186.3     5.7     7.3     5.7   191.8     3.2    11.6     5.6     3.0    82.8     0.1     0.2    66.20     4.90    99.01     0.78     3.3 99999.0    12.6
  2 12 21 0030 D   232.9     9.0     7.5     8.4   235.9     5.8    10.2     8.3     4.1    74.4     0.1     0.0    42.30   -35.90    98.44     0.82     3.9 99999.0    12.6
  2 12 21 0130 D   239.1     8.9     8.5     8.7   241.3     6.1    11.3     8.8     3.8    70.0    -0.3     0.0    42.50   -25.30    98.39     0.81     4.0 99999.0    12.6
  2 12 21 0230 D   244.5     8.5     7.8     8.4   246.4     5.6    10.8     8.6     3.7    70.4    -0.3     0.0    41.80   -17.90    98.41     0.80     4.0 99999.0    12.6
  2 12 21 0330 D   249.7     7.4     7.5     8.5   250.5     4.9    10.5     8.8     3.6    69.6    -0.4     0.0    42.30   -12.00    98.44     0.79     4.0 99999.0    12.6
  2 12 21 0430 D   250.4     6.4     6.9     8.7   252.0     3.9    10.7     8.9     3.6    68.8    -0.4     0.0    42.10   -11.90    98.46     0.79     4.1 99999.0    12.6
  2 12 21 0530 D   244.6     6.4     6.9     8.8   244.1     3.8    11.3     8.9     3.7    69.1    -0.2     0.0    44.90    -7.80    98.46     0.80     4.1 99999.0    12.6
  2 12 21 0630 D   245.1     6.1     8.0     9.2   245.3     3.8    10.4     9.4     4.1    69.0    -0.5     0.0    44.90    -6.80    98.53     0.82     4.2 99999.0    12.6
  2 12 21 0730 C   253.3     5.2     9.9     8.8   253.5     3.0    11.5     9.0     4.2    71.5    -0.4     0.0    65.80     3.20    98.62     0.83     4.2 99999.0    12.6
  2 12 21 0830 C   253.6     5.9     8.4     9.3   252.1     3.8    10.9     9.7     4.5    69.4    -0.7     0.0   154.70    56.80    98.74     0.84     4.3 99999.0    12.6
  2 12 21 0930 C   254.8     6.4     8.6    10.5   254.4     4.7    11.6    11.2     5.0    65.2    -1.3     0.0   325.20   170.30    98.83     0.87     4.3 99999.0    12.6
  2 12 21 1030 C   281.8     6.9    12.9    12.4   281.6     5.2    14.3    13.2     4.0    53.7    -1.7     0.0   416.00   227.20    98.91     0.82     4.4 99999.0    12.6
  2 12 21 1130 C   302.7     8.0    10.4    13.2   303.0     5.7    14.7    14.2     1.0    40.6    -1.9     0.0   472.50   261.80    98.95     0.66     4.5 99999.0    12.6
  2 12 21 1230 D   291.0     8.4    13.1    12.5   288.4     6.1    16.3    13.5    -0.3    38.7    -1.9     0.0   445.40   232.20    99.00     0.60     4.6 99999.0    12.6
  2 12 21 1330 C   307.7     6.9    15.1    12.3   305.8     5.1    18.6    13.2    -1.2    36.9    -1.8     0.0   386.70   177.70    99.05     0.56     4.7 99999.0    12.6
  2 12 21 1430 C   312.2     5.5    15.3    12.3   309.5     4.0    16.6    13.1    -2.3    34.2    -1.5     0.0   277.60    88.80    99.12     0.52     4.9 99999.0    12.6
  2 12 21 1530 C   306.9     5.4    11.0    11.8   302.9     3.8    13.1    12.4    -2.5    35.2    -1.1     0.0   135.60    -9.50    99.20     0.51     5.0 99999.0    12.6
  2 12 21 1630 D   305.7     5.5     8.8    10.7   302.5     3.0    11.9    10.7    -5.2    32.0    -0.1     0.0    49.40   -44.40    99.25     0.42     5.1 99999.0    12.6
  2 12 21 1730 D   293.1     5.0     4.7     9.7   295.2     2.3     7.9     9.4    -3.7    39.0     0.6     0.0    47.10   -36.90    99.27     0.47     5.1 99999.0    12.5
  2 12 21 1830 D   302.1     5.4     7.9     8.8   295.3     2.2     9.4     8.3    -2.7    45.2     0.9     0.0    48.00   -29.40    99.30     0.50     5.1 99999.0    12.5
  2 12 21 1930 D   317.6     5.2     7.3     8.2   309.9     2.2    13.5     8.1    -2.5    46.6     0.3     0.0    47.80   -23.40    99.34     0.51     5.0 99999.0    12.5
  2 12 21 2030 D   315.4     3.9     7.1     7.7   297.5     1.5    12.6     7.4    -2.5    48.9     0.6     0.0    47.40   -19.00    99.34     0.51     5.0 99999.0    12.5
  2 12 21 2130 D   338.7     3.9    13.4     7.6   327.9     1.4    18.0     7.2    -2.4    49.8     0.7     0.0    47.20    -3.30    99.33     0.51     4.9 99999.0    12.5
  2 12 21 2230 D    12.2     4.5     8.8     7.6     0.8     1.5    17.4     7.2    -2.4    50.0     0.9     0.0    47.50    -4.90    99.40     0.51     4.9 99999.0    12.5
  2 12 21 2330 D    79.0     3.7    20.0     6.9    75.9     1.8    16.3     6.8    -1.8    54.0     0.4     0.0    46.30    -6.30    99.40     0.54     4.8 99999.0    12.5
  2 12 21 2400 X   277.1     6.2     8.1     9.6   273.0     3.8    13.2     9.8     0.6    54.3    -0.4     0.0   140.00    38.50    98.92     0.66     4.5 99999.0    12.6
  3 12 21 0030 D   107.5     3.4     6.1     6.5    90.9     1.7    10.2     6.6     0.3    63.6    -0.1     0.0    46.00    -5.90    99.43     0.63     4.8 99999.0    12.5
  3 12 21 0130 D   147.1     2.7    10.6     6.1   139.8     1.1    13.9     6.3     0.9    67.8    -0.4     0.0    46.70    -5.70    99.46     0.65     4.8 99999.0    12.5
  3 12 21 0230 D   160.0     3.4     8.8     5.8   155.6     1.7    19.9     6.0     1.4    71.2    -0.4     0.0    46.70    -7.00    99.48     0.68     4.8 99999.0    12.5
  3 12 21 0330 D   146.4     3.5    14.1     5.4   134.3     1.9    14.4     5.6     1.5    74.1    -0.5     0.0    47.20    -7.40    99.45     0.68     4.8 99999.0    12.5
  3 12 21 0430 D   102.2     3.9    10.7     5.2    88.6     2.4    11.6     5.5     1.3    73.9    -0.5     0.0    47.50    -8.00    99.40     0.67     4.8 99999.0    12.5
  3 12 21 0530 D   104.3     3.6     9.9     5.2    94.3     1.9    12.5     5.4     1.1    73.2    -0.3     0.0    47.60   -13.70    99.40     0.66     4.8 99999.0    12.5
  3 12 21 0630 D   111.4     4.0     7.4     5.1    92.9     2.0    12.7     5.1     0.8    72.7    -0.1     0.0    49.70   -14.00    99.39     0.65     4.8 99999.0    12.5
  3 12 21 0730 C    87.7     4.0    10.0     5.2    77.6     2.3    12.1     5.5     0.4    68.9    -0.5     0.0    76.80     9.20    99.43     0.63     4.8 99999.0    12.5
  3 12 21 0830 C    82.2     3.7    11.9     5.7    77.2     2.4    15.8     6.2     0.2    64.9    -0.9     0.0   169.20    62.40    99.48     0.62     4.8 99999.0    12.5
  3 12 21 0930 B   117.4     3.7    16.4     7.2   119.3     3.1    16.2     7.9    -0.2    56.3    -1.5     0.0   364.90   201.80    99.54     0.60     4.8 99999.0    12.5
  3 12 21 1030 C   130.3     4.8    12.1     8.3   130.6     3.7    16.9     9.1    -1.4    47.4    -1.7     0.0   293.90   158.50    99.55     0.55     4.8 99999.0    12.5
  3 12 21 1130 C   109.0     4.0    13.6     8.8   108.7     3.2    16.5     9.6    -2.0    44.0    -1.6     0.0   275.20   135.00    99.49     0.53     4.8 99999.0    12.5
  3 12 21 1230 B    91.0     4.2    13.6     9.4    88.3     3.4    16.3    10.4    -1.9    42.1    -1.8     0.0   459.80   246.80    99.39     0.53     4.9 99999.0    12.5
  3 12 21 1330 B    93.1     3.5    25.2    10.0    92.8     2.8    21.8    10.9    -1.5    41.8    -1.7     0.0   405.20   198.00    99.35     0.55     5.0 99999.0    12.5
  3 12 21 1430 C    43.1     3.6    17.7     9.7    45.2     3.1    17.4    10.5     0.2    48.6    -1.5     0.0   260.60   115.00    99.44     0.62     5.1 99999.0    12.5
  3 12 21 1530 C    54.1     3.5     9.9     8.5    58.1     2.7    14.2     9.1     0.9    56.3    -1.2     0.0    86.90     8.50    99.48     0.65     5.2 99999.0    12.5
  3 12 21 1630 C    56.8     3.7     8.1     7.6    57.9     2.1    12.9     7.9     0.8    60.3    -0.5     0.0    52.70   -35.60    99.45     0.65     5.3 99999.0    12.5
  3 12 21 1730 D    39.1     3.4     9.0     6.5    41.6     2.2    11.0     6.5     1.6    70.5     0.0     0.0    47.40   -38.50    99.45     0.69     5.4 99999.0    12.5
  3 12 21 1830 D    45.4     3.5     9.0     5.6    39.8     2.0    10.8     5.5     2.5    80.7     0.2     0.0    46.70   -36.60    99.46     0.73     5.3 99999.0    12.4
  3 12 21 1930 D    29.3     4.5     6.3     5.1    30.7     2.1    11.9     4.9     3.1    87.1     0.5     0.0    47.20   -27.70    99.51     0.76     5.3 99999.0    12.4
  3 12 21 2030 D    20.2     5.9     4.6     4.6    24.2     2.2    16.2     4.4     3.2    90.9     0.4     0.0    46.80   -23.60    99.57     0.77     5.2 99999.0    12.4
  3 12 21 2130 D    20.4     5.2     6.1     4.6    21.4     2.4    17.2     4.7     3.3    90.1    -0.1     0.0    45.70   -20.00    99.62     0.78     5.2 99999.0    12.4
  3 12 21 2230 D     7.7     5.6     6.2     4.1     7.0     2.0    18.6     4.0     3.1    92.7     0.1     0.0    45.00   -21.50    99.68     0.77     5.1 99999.0    12.4
  3 12 21 2330 D     6.1     5.8     5.0     3.4     7.3     1.7    19.4     3.2     2.6    94.4     0.4     0.0    43.80   -16.30    99.70     0.74     5.0 99999.0    12.4
  3 12 21 2400 X    73.3     4.0     9.2     6.4    76.9     2.3    15.3     6.7     0.9    68.1    -0.6     0.0   129.10    35.60    99.48     0.66     5.0 99999.0    12.5
  4 12 21 0030 D   358.2     7.5     2.7     2.9   352.7     1.9    17.3     2.5     2.1    96.0     0.9     0.0    42.80   -13.60    99.70     0.71     5.0 99999.0    12.4
  4 12 21 0130 D   355.7     7.6     2.8     2.5   345.1     2.0    16.0     1.9     1.6    96.6     1.2     0.0    43.10   -13.90    99.75     0.69     4.9 99999.0    12.4
  4 12 21 0230 D   347.5     4.9     7.7     1.6   331.7     1.8    13.2     1.3     1.1    97.3     0.7     0.0    43.00   -12.70    99.79     0.66     4.8 99999.0    12.4
  4 12 21 0330 D   352.1     3.8    12.8    -0.2   347.5     2.1    20.3     0.1     0.0    98.6    -0.6     0.0    43.50    -2.90    99.82     0.61     4.7 99999.0    12.4
  4 12 21 0430 D   309.0     2.4    15.3    -1.1   307.1     1.8    13.5    -0.7    -0.8    99.3    -0.6     0.0    43.30    -4.00    99.88     0.58     4.6 99999.0    12.4
  4 12 21 0530 D   305.7     2.5    10.2    -1.4   301.9     2.0    13.0    -1.2    -1.4    99.4    -0.5     0.0    43.00    -2.90    99.92     0.55     4.6 99999.0    12.4
  4 12 21 0630 D     6.2    25.8    29.3    -1.4   298.2     2.6    13.0    -1.1    -1.3    99.4    -0.5     0.0    43.70    -2.70    99.99     0.56     4.5 99999.0    12.4
  4 12 21 0730 C    11.0    50.0     0.1    -1.7   291.2     2.1    10.9    -1.4    -1.6    99.5    -0.6     0.0    88.30    28.60   100.02     0.54     4.5 99999.0    12.4
  4 12 21 0830 C    38.1    28.8    58.1    -1.4   295.1     2.7    19.0    -0.8    -1.3    97.4    -1.2     0.0   241.30   134.50   100.12     0.56     4.4 99999.0    12.4
  4 12 21 0930 B   156.5    16.0    36.3     1.0   321.9     2.7    21.3     1.8    -2.8    71.1    -1.8     0.0   365.90   206.10   100.23     0.50     4.4 99999.0    12.4
  4 12 21 1030 C   335.6     4.1    16.0     2.5   327.9     3.0    19.5     3.2    -5.9    50.7    -1.6     0.0   333.10   177.70   100.30     0.40     4.4 99999.0    12.4
  4 12 21 1130 B   341.6     4.3    16.6     3.9   338.0     2.8    27.3     4.8   -10.4    32.4    -1.8     0.0   442.60   242.80   100.26     0.28     4.4 99999.0    12.4
  4 12 21 1230 B   325.0     4.0    21.2     4.8   322.6     3.3    25.5     5.7   -12.4    25.5    -1.8     0.0   454.10   242.40   100.24     0.24     4.4 99999.0    12.4
  4 12 21 1330 B   328.5     4.3    19.8     5.4   328.1     3.1    22.5     6.3   -15.4    19.7    -1.8     0.0   358.80   165.10   100.26     0.19     4.5 99999.0    12.4
  4 12 21 1430 C   333.9     4.8    18.3     5.1   329.8     3.4    21.3     5.9   -16.4    18.2    -1.5     0.0   254.20    82.30   100.28     0.17     4.5 99999.0    12.4
  4 12 21 1530 C   337.2     4.6    12.9     4.0   335.2     2.7    17.9     4.5   -15.9    20.7    -1.0     0.0   119.40    -4.60   100.29     0.18     4.6 99999.0    12.4
  4 12 21 1630 D   347.5     3.6     5.2     3.4   342.6     1.2    15.0     3.4   -15.9    22.5     0.0     0.0    48.30   -34.70   100.22     0.18     4.6 99999.0    12.4
  4 12 21 1730 D   336.0     3.4    11.9     3.1   318.3     1.4    10.0     3.1   -16.2    22.5     0.1     0.0    44.10   -12.30   100.16     0.17     4.6 99999.0    12.4
  4 12 21 1830 D   318.3     3.0     6.4     3.0   310.5     1.6     7.5     3.1   -15.0    24.7    -0.2     0.0    44.10    -8.80   100.16     0.19     4.6 99999.0    12.4
  4 12 21 1930 D   319.9     2.9    10.7     2.9   325.5     1.3    11.1     3.0   -14.2    26.8    -0.2     0.0    43.80   -10.10   100.17     0.20     4.5 99999.0    12.4
  4 12 21 2030 D   307.9     1.9     8.2     2.8   777.7     0.9   777.7     2.8   -13.6    28.4    -0.0     0.0    43.40    -9.10   100.12     0.21     4.5 99999.0    12.4
  4 12 21 2130 D   328.5     2.1    22.9     2.6   332.4     1.1    17.7     2.8   -12.8    30.4    -0.3     0.0    43.70    -7.50   100.11     0.23     4.4 99999.0    12.4
  4 12 21 2230 D    45.9     2.0    16.0     2.5    46.4     1.1    14.1     2.5   -11.8    33.5    -0.0     0.0    43.00    -8.80   100.07     0.25     4.4 99999.0    12.4
  4 12 21 2330 D    57.5     3.0     9.6     2.5    59.1     1.6    13.6     2.5   -11.2    35.4     0.0     0.0    43.80    -9.40   100.03     0.26     4.3 99999.0    12.4
  4 12 21 2400 X     1.7     8.2    16.1     2.1   326.3     2.1    17.5     2.3    -8.0    56.1    -0.5     0.0   138.10    46.70   100.08     0.38     4.5 99999.0    12.4
  5 12 21 0030 D    67.6     4.3     6.7     2.2    77.1     2.5    10.2     2.4   -11.4    35.0    -0.4     0.0    43.00    -9.30    99.93     0.26     4.3 99999.0    12.4
  5 12 21 0130 D    80.9     4.7     8.2     2.2    84.3     2.9    10.9     2.5   -11.6    34.0    -0.7     0.0    41.80    -8.00    99.86     0.25     4.3 99999.0    12.4
  5 12 21 0230 D    99.5     4.2     6.5     2.3    99.9     2.3     9.5     2.5    -8.5    43.7    -0.5     0.0    42.10    -8.20    99.81     0.32     4.3 99999.0    12.3
  5 12 21 0330 D   113.5     4.4     6.8     2.4   107.5     2.5    11.4     2.6    -7.3    47.4    -0.5     0.0    42.00    -9.80    99.78     0.35     4.2 99999.0    12.3
  5 12 21 0430 D   110.8     5.4     7.1     2.3   108.6     3.2    11.6     2.6    -8.0    44.8    -0.5     0.0    41.40   -19.00    99.71     0.33     4.2 99999.0    12.3
  5 12 21 0530 D   101.3     6.7     7.5     1.9   100.6     4.1    11.9     2.2    -7.9    46.5    -0.5     0.0    42.40   -23.00    99.56     0.34     4.2 99999.0    12.3
  5 12 21 0630 D   109.9     7.8     9.2     2.0   110.3     5.2    11.9     2.4    -8.6    43.8    -0.8     0.0    42.10    -3.60    99.43     0.32     4.2 99999.0    12.3
  5 12 21 0730 D   122.3     8.5     8.7     2.2   121.1     5.7    12.9     2.7   -10.8    35.8    -0.9     0.0    47.10     1.60    99.31     0.27     4.1 99999.0    12.3
  5 12 21 0830 C   128.5     7.3     9.7     1.7   126.3     4.9    13.8     2.3    -9.5    41.2    -1.1     0.0    50.60    -0.40    99.22     0.30     4.1 99999.0    12.3
  5 12 21 0930 C   132.9     7.4     9.3     0.5   130.2     4.6    13.0     1.0    -4.9    64.5    -0.9     0.4    65.20    11.60    99.10     0.43     4.1 99999.0    12.3
  5 12 21 1030 C   131.5     6.4    11.0     0.1   130.2     4.1    15.2     0.6    -2.8    77.1    -0.9     0.0    60.10    10.30    98.94     0.50     4.0 99999.0    12.3
  5 12 21 1130 C   142.4     5.6    14.4     0.2   141.0     3.9    16.7     0.7    -1.2    86.3    -0.9     0.0    60.70    10.40    98.74     0.56     4.0 99999.0    12.3
  5 12 21 1230 C   149.1     5.3     8.7     0.2   149.8     3.5    12.6     0.6     0.3    96.6    -0.8     2.0    67.60    16.80    98.58     0.62     4.0 99999.0    12.3
  5 12 21 1330 C   156.4     6.1     8.8     0.8   153.0     3.6    13.3     1.2     1.1    98.3    -0.8     0.0    66.00    18.70    98.42     0.66     4.0 99999.0    12.3
  5 12 21 1430 C   161.0     6.3     9.6     1.8   159.2     3.7    13.9     2.1     2.1    98.9    -0.6     0.0    57.50    13.30    98.27     0.71     4.0 99999.0    12.3
  5 12 21 1530 D   177.5     4.1    17.1     2.6   177.1     2.6    21.3     2.8     2.9    98.9    -0.5     0.0    43.30     2.30    98.23     0.75     4.0 99999.0    12.3
  5 12 21 1630 D   180.2     4.7     8.4     3.2   181.5     2.4    11.5     3.3     3.4    99.4    -0.3     0.0    40.20    -0.10    98.19     0.78     4.0 99999.0    12.3
  5 12 21 1730 D   200.4     4.1    15.3     4.0   206.5     1.9    23.5     4.1     4.2    99.5    -0.1     0.2    41.80     0.00    98.18     0.83     4.0 99999.0    12.3
  5 12 21 1830 D   230.5     4.7    10.4     4.6   148.1     6.3    48.0     4.7     4.7    99.5    -0.0     0.2    47.10     0.20    98.20     0.86     4.1 99999.0    12.3
  5 12 21 1930 C   261.8     5.9     8.9     4.7   258.0     3.5    12.0     5.0     5.0    99.4    -0.5     0.0    76.60    -0.70    98.23     0.87     4.1 99999.0    12.3
  5 12 21 2030 D   268.8     7.7    14.5     4.4   266.6     5.1    12.1     4.8     4.9    99.1    -0.7     0.0   103.90    -2.40    98.28     0.87     4.1 99999.0    12.3
  5 12 21 2130 C   290.7     6.5    11.3     3.8   289.2     4.6    14.6     3.9     3.6    94.8    -0.4     0.0    98.70    -3.20    98.36     0.79     4.1 99999.0    12.3
  5 12 21 2230 C   285.2     5.1     9.5     3.3   280.8     3.3    12.0     3.5     2.8    92.9    -0.3     0.0    94.40   -17.00    98.37     0.75     4.2 99999.0    12.3
  5 12 21 2330 C   281.6     5.2     9.7     2.3   276.6     3.3    12.8     2.6     1.8    92.9    -0.5     0.0    91.10   -17.30    98.32     0.70     4.2 99999.0    12.3
  5 12 21 2400 X   148.2     5.8     8.5     2.3   143.4     3.7    16.7     2.6    -2.3    73.8    -0.6     3.8    58.60    -1.50    98.88     0.56     4.1 99999.0    12.3
  6 12 21 0030 C   286.2     5.8     9.8     1.9   280.6     3.7    12.9     2.1     1.1    92.1    -0.6     0.0    88.70   -17.50    98.28     0.67     4.2 99999.0    12.3
  6 12 21 0130 D   276.3     8.0     9.3     1.7   273.8     5.4    11.7     2.0    -0.1    85.0    -0.6     0.0    85.10   -27.40    98.35     0.61     4.2 99999.0    12.3
  6 12 21 0230 D   277.0    11.0     8.4     0.6   274.8     7.3    12.4     0.8    -3.6    71.1    -0.6     0.0    82.30   -36.10    98.44     0.47     4.2 99999.0    12.3
  6 12 21 0330 D   278.6    10.3    10.5    -0.3   276.5     6.7    13.5     0.0    -4.9    68.8    -0.6     0.0    79.40   -29.10    98.52     0.43     4.1 99999.0    12.3
  6 12 21 0430 D   282.0    11.9     9.9    -0.8   281.0     8.1    13.4    -0.4    -6.3    63.9    -0.8     0.0    78.20   -15.50    98.59     0.38     4.1 99999.0    12.2
  6 12 21 0530 D   280.6    10.7    10.7    -1.0   278.6     7.3    14.1    -0.6    -6.7    63.1    -0.8     0.0    76.40   -11.00    98.67     0.37     4.0 99999.0    12.2
  6 12 21 0630 D   276.8    11.0     8.8    -1.1   274.4     7.2    13.0    -0.7    -6.3    65.7    -0.8     0.0    79.20   -19.50    98.71     0.38     4.0 99999.0    12.2
  6 12 21 0730 D   277.5    11.8     9.3    -1.3   275.7     8.1    13.0    -0.8    -6.4    66.0    -0.9     0.0    91.10    -4.40    98.78     0.38     3.9 99999.0    12.2
  6 12 21 0830 D   280.0    10.7    10.0    -1.4   277.8     7.3    13.1    -0.9    -6.9    63.5    -1.0     0.0   126.80    24.60    98.90     0.36     3.8 99999.0    12.2
  6 12 21 0930 D   281.9    12.1    10.5    -1.5   279.4     8.4    13.1    -1.0    -7.7    60.3    -1.1     0.0   201.00    74.50    99.04     0.34     3.8 99999.0    12.2
  6 12 21 1030 D   289.3    12.3    10.5    -1.8   288.5     8.7    14.1    -1.1    -8.7    56.8    -1.4     0.0   373.90   182.80    99.14     0.32     3.7 99999.0    12.2
  6 12 21 1130 D   289.0    11.6    11.6    -0.7   285.2     8.4    14.9     0.2    -8.3    52.7    -1.7     0.0   520.40   268.10    99.16     0.33     3.7 99999.0    12.2
  6 12 21 1230 D   274.8    13.7    10.2    -0.5   273.8     9.6    13.4     0.4    -7.9    53.1    -1.8     0.0   501.90   242.90    99.21     0.34     3.7 99999.0    12.2
  6 12 21 1330 D   277.6    14.3    11.1    -1.6   275.4     9.6    14.1    -0.8    -9.3    52.4    -1.7     0.0   438.20   186.20    99.27     0.30     3.6 99999.0    12.2
  6 12 21 1430 D   284.8    14.0    10.9    -2.9   283.8     9.7    13.4    -2.2   -11.1    50.9    -1.5     0.0   307.30    85.70    99.37     0.26     3.6 99999.0    12.2
  6 12 21 1530 D   293.2    11.8    11.1    -3.8   291.8     8.2    15.5    -3.2   -14.7    41.8    -1.2     0.0   173.80   -19.20    99.49     0.20     3.6 99999.0    12.2
  6 12 21 1630 D   290.4    10.5     9.8    -4.5   288.1     7.0    13.1    -4.1   -16.6    38.1    -0.7     0.0    72.00   -58.60    99.57     0.17     3.5 99999.0    12.2
  6 12 21 1730 D   273.6     9.8     9.3    -5.4   273.0     6.4    12.9    -5.1   -16.1    43.0    -0.7     0.0    64.70   -59.30    99.61     0.17     3.5 99999.0    12.2
  6 12 21 1830 D   284.3     9.6     9.5    -6.6   283.3     6.6    13.8    -6.3   -17.9    41.0    -0.7     0.0    62.80   -59.70    99.69     0.15     3.4 99999.0    12.2
  6 12 21 1930 D   296.8     8.1    10.7    -7.9   294.3     5.5    14.1    -7.5   -18.7    42.4    -0.7     0.0    60.60   -60.00    99.75     0.14     3.3 99999.0    12.2
  6 12 21 2030 D   299.3     8.4     9.8    -9.1   297.1     5.5    14.1    -8.8   -20.2    41.7    -0.6     0.0    59.80   -59.90    99.79     0.12     3.2 99999.0    12.2
  6 12 21 2130 C   300.0     6.8     9.1   -10.0   298.6     4.7    13.7    -9.7   -20.0    45.3    -0.6     0.0    56.00   -59.20    99.82     0.12     3.1 99999.0    12.1
  6 12 21 2230 C   295.9     6.6     9.5   -10.5   293.8     4.4    12.9   -10.2   -19.7    48.8    -0.6     0.0    53.00   -58.30    99.88     0.13     3.0 99999.0    12.1
  6 12 21 2330 C   303.1     5.7     9.2   -11.0   302.4     3.6    14.1   -10.8   -19.7    51.5    -0.5     0.0    52.00   -57.10    99.88     0.13     2.9 99999.0    12.1
  6 12 21 2400 X   284.2    10.3     9.6    -3.3   282.3     7.0    13.5    -2.9   -10.7    56.6    -0.9     0.0   157.70    17.20    99.16     0.30     3.7 99999.0    12.2
  7 12 21 0030 C   301.2     4.4    12.3   -11.5   297.8     2.8    15.1   -11.2   -19.6    54.0    -0.5     0.0    50.10   -55.50    99.93     0.13     2.8 99999.0    12.1
  7 12 21 0130 D   310.9     4.5     8.0   -11.9   308.5     2.7    12.6   -11.7   -19.5    56.5    -0.5     0.0    48.80   -54.20    99.93     0.13     2.7 99999.0    12.1
  7 12 21 0230 D   310.2     3.1     9.8   -12.2   304.0     1.8    14.8   -12.1   -19.3    59.5    -0.3     0.0    49.20   -51.80    99.96     0.13     2.6 99999.0    12.1
