  7 11 19 0530 D   349.2     6.9    11.9    -3.7   347.6     3.6    21.5    -3.5    -7.1    76.1    -0.5     0.0     0.00   -23.90   100.43     0.36     5.7    10.9    13.5
  7 11 19 0630 D   347.5     7.2    10.0    -5.1   346.6     4.0    20.5    -4.8    -9.9    67.9    -0.6     0.0     4.60   -22.50   100.48     0.29     5.7    10.9    13.5
  7 11 19 0730 C   344.0     6.6    11.1    -5.7   339.9     3.8    18.5    -5.3   -12.5    57.9    -0.9     0.0    59.40     8.40   100.54     0.24     5.6    10.9    13.5
  7 11 19 0830 C   338.2     5.9    10.8    -5.7   338.4     4.0    18.9    -5.2   -12.4    58.0    -1.1     0.0   181.10    64.30   100.59     0.24     5.5    10.9    13.5
  7 11 19 0930 C   331.3     5.6    12.4    -5.1   328.8     4.1    19.4    -4.4   -12.1    55.7    -1.5     0.0   329.10   121.40   100.64     0.24     5.5    10.9    13.5
  7 11 19 1030 B   343.6     5.7    14.5    -4.5   343.1     4.0    25.2    -3.5   -12.2    51.3    -2.0     0.0   536.50   236.20   100.68     0.24     5.4    10.9    13.5
  7 11 19 1130 B   322.2     4.8    12.9    -3.6   318.2     4.2    18.5    -2.8   -12.4    47.4    -1.8     0.0   562.60   240.70   100.60     0.24     5.3    10.9    13.5
  7 11 19 1230 B   323.3     4.9    17.8    -2.8   323.6     4.0    23.4    -1.9   -12.7    42.9    -1.8     0.0   540.20   236.60   100.54     0.23     5.3    10.9    13.5
  7 11 19 1330 B   319.6     5.0    18.9    -2.3   320.6     4.2    21.1    -1.5   -13.5    39.2    -1.5     0.0   467.40   176.30   100.50     0.22     5.3    10.9    13.5
  7 11 19 1430 C   310.9     5.7    13.4    -2.3   310.7     4.7    20.8    -1.7   -13.4    40.2    -1.3     0.0   339.00    82.50   100.52     0.22     5.3    10.9    13.5
  7 11 19 1530 C   309.2     5.1    15.0    -2.5   308.0     4.1    16.8    -2.0   -13.8    40.0    -0.9     0.0   174.30     0.80   100.54     0.21     5.3    10.9    13.5
  7 11 19 1630 D   310.7     5.2     9.7    -3.0   309.3     3.7    13.3    -2.8   -13.6    43.4    -0.4     0.0    27.60   -55.90   100.56     0.22     5.3    10.9    13.5
  7 11 19 1730 D   310.2     4.9    10.2    -3.7   309.2     3.4    13.5    -3.6   -13.7    45.8    -0.1     0.0     0.00   -54.50   100.55     0.21     5.2    10.9    13.4
  7 11 19 1830 D   311.1     4.7     9.4    -4.2   311.3     3.1    13.4    -4.2   -13.3    49.6    -0.1     0.0     0.00   -69.40   100.55     0.22     5.2    10.9    13.4
  7 11 19 1930 D   315.9     4.4     8.2    -4.8   311.9     2.9    12.8    -4.8   -12.6    55.2    -0.1     0.0     0.00   -56.60   100.56     0.23     5.1    10.9    13.4
  7 11 19 2030 D   326.9     4.9     9.6    -5.5   323.4     2.9    14.9    -5.5   -12.9    57.0     0.0     0.0     0.00   -56.70   100.58     0.23     5.0    10.9    13.4
  7 11 19 2130 E   333.4     4.1     9.1    -6.0   327.8     2.4    15.2    -6.1   -13.2    58.6     0.1     0.0     0.00   -59.40   100.62     0.22     4.9    10.9    13.4
  7 11 19 2230 E   335.8     4.0     8.7    -6.6   332.3     2.3    16.7    -6.7   -13.3    61.4     0.1     0.0     0.00   -58.40   100.60     0.22     4.8    10.8    13.4
  7 11 19 2330 D   329.9     4.6     8.0    -7.1   324.1     2.7    13.5    -7.2   -13.4    63.4     0.1     0.0     0.00   -57.70   100.59     0.22     4.7    10.8    13.4
  7 11 19 2400 X   333.5     5.5    11.9    -4.1   329.9     3.6    18.9    -3.7   -10.9    59.7    -0.7     0.0   134.20    24.70   100.52     0.28     5.4    10.9    13.5
  8 11 19 0030 D   323.1     4.7     8.0    -7.6   318.0     2.8    13.0    -7.6   -13.4    65.8     0.1     0.0     0.00   -56.40   100.61     0.22     4.6    10.8    13.4
  8 11 19 0130 E   326.4     4.3     8.2    -7.9   320.8     2.3    13.4    -8.0   -13.5    67.8     0.2     0.0     0.00   -57.40   100.61     0.22     4.5    10.8    13.4
  8 11 19 0230 D   325.5     4.4     8.5    -8.3   317.9     2.7    12.1    -8.4   -13.6    69.1     0.2     0.0     0.00   -55.40   100.59     0.21     4.4    10.8    13.4
  8 11 19 0330 E   330.6     4.4     6.2    -8.6   322.8     2.4    12.8    -8.7   -13.7    71.0     0.3     0.0     0.00   -54.90   100.57     0.21     4.3    10.8    13.4
  8 11 19 0430 D   323.0     4.6     4.3    -8.8   315.5     2.5     9.6    -9.0   -13.6    72.8     0.4     0.0     0.00   -53.50   100.57     0.21     4.2    10.8    13.4
  8 11 19 0530 E   316.1     3.5    11.7    -9.1   295.8     1.8    14.0    -9.3   -13.5    75.5     0.4     0.0     0.00   -52.20   100.57     0.22     4.1    10.8    13.4
  8 11 19 0630 D   299.9     3.0    12.1    -9.3   282.1     1.9    22.6    -9.5   -13.4    77.6     0.4     0.0    14.80   -41.10   100.58     0.22     4.0    10.8    13.4
  8 11 19 0730 B   327.6     2.2    22.3    -8.8   327.9     1.7    18.1    -8.5   -12.9    74.5    -0.5     0.0   125.20    20.90   100.60     0.23     3.9    10.8    13.4
  8 11 19 0830 C   321.0     1.9    16.7    -7.2   318.9     2.2    19.6    -6.9   -12.5    66.7    -0.5     0.0   240.80    99.70   100.68     0.24     3.9    10.8    13.4
  8 11 19 0930 B   280.2     1.8    26.6    -5.3   274.8     2.1    27.6    -4.9   -12.4    56.9    -0.7     0.0   400.10   173.80   100.76     0.24     3.8    10.8    13.4
  8 11 19 1030 B   250.0     2.9    18.5    -3.9   247.9     3.0    22.2    -3.3   -13.6    45.1    -1.3     0.0   511.40   235.90   100.79     0.21     3.8    10.9    13.4
  8 11 19 1130 B   243.7     3.6    19.1    -3.4   249.2     3.5    21.4    -2.7   -13.8    42.3    -1.3     0.0   496.60   215.50   100.69     0.21     3.7    10.9    13.4
  8 11 19 1230 B   248.7     4.5    16.5    -2.8   254.2     4.2    21.1    -2.0   -13.5    40.8    -1.5     0.0   513.60   204.70   100.60     0.22     3.7    10.9    13.4
  8 11 19 1330 B   239.5     4.7    17.2    -2.3   244.0     4.4    20.9    -1.6   -13.3    40.2    -1.5     0.0   452.20   159.10   100.53     0.22     3.7    10.9    13.4
  8 11 19 1430 C   240.5     4.2    18.6    -2.0   244.2     3.8    22.6    -1.4   -13.8    37.7    -1.2     0.0   330.90    98.90   100.49     0.21     3.6    10.9    13.4
  8 11 19 1530 C   232.1     3.7    11.7    -2.0   234.4     3.3    15.2    -1.6   -13.7    38.8    -0.8     0.0   162.30     9.90   100.43     0.21     3.6    10.9    13.4
  8 11 19 1630 D   224.1     3.5    11.6    -2.4   230.2     2.6    12.1    -2.4   -13.1    43.4    -0.2     0.0    18.60   -43.00   100.32     0.22     3.6    10.9    13.4
  8 11 19 1730 D   212.9     2.9    14.1    -2.8   219.0     2.1    11.8    -2.7   -12.5    46.9    -0.1     0.0     0.00   -28.00   100.24     0.23     3.6    10.8    13.4
  8 11 19 1830 D   202.8     4.0    10.3    -2.9   205.9     2.7    10.1    -2.9   -12.1    49.1     0.1     0.0     0.00   -33.90   100.17     0.24     3.6    10.8    13.4
  8 11 19 1930 D   210.3     3.9     9.6    -3.1   211.4     2.6    12.5    -3.2   -11.9    51.0     0.1     0.0     0.00   -33.10   100.12     0.25     3.5    10.8    13.4
  8 11 19 2030 E   214.0     3.3     9.2    -3.3   218.6     2.3    12.8    -3.2   -11.4    53.5    -0.1     0.0     0.00   -21.40   100.06     0.26     3.5    10.8    13.4
  8 11 19 2130 D   199.4     4.4     9.2    -3.4   202.7     2.9    10.9    -3.5   -11.3    54.8     0.1     0.0     0.00   -34.30    99.99     0.26     3.5    10.8    13.4
  8 11 19 2230 D   215.7     5.0     7.6    -3.3   219.9     3.2    12.6    -3.4   -11.1    55.4     0.1     0.0     0.00   -29.40    99.93     0.26     3.5    10.8    13.4
  8 11 19 2330 D   222.1     5.6     9.6    -2.9   227.7     4.0    12.9    -2.9   -11.0    53.5    -0.1     0.0     0.00   -21.00    99.88     0.26     3.4    10.8    13.3
  8 11 19 2400 X   258.6     3.8    11.9    -5.1   255.9     2.8    16.7    -4.9   -12.9    56.3    -0.3     0.0   136.10    25.10   100.43     0.23     3.8    10.8    13.4
  9 11 19 0030 D   213.4     6.8     8.4    -2.7   217.1     4.7    13.4    -2.6   -11.4    50.7    -0.3     0.0     0.00   -19.70    99.78     0.26     3.4    10.8    13.4
  9 11 19 0130 D   209.6     6.5     9.3    -2.6   212.0     4.9    13.3    -2.5   -10.8    52.7    -0.4     0.0     0.00   -12.00    99.71     0.27     3.4    10.8    13.4
  9 11 19 0230 D   202.4     6.3     8.9    -2.6   203.6     4.7    12.0    -2.4   -10.3    54.8    -0.4     0.0     0.00    -5.00    99.64     0.28     3.4    10.8    13.4
  9 11 19 0330 D   193.5     6.4     8.2    -2.6   196.1     4.8    10.8    -2.4    -9.6    57.6    -0.5     0.0     0.00    -2.10    99.54     0.30     3.4    10.8    13.4
  9 11 19 0430 D   194.3     5.9     8.8    -2.3   195.3     4.3    11.3    -2.1    -9.0    59.1    -0.5     0.0     0.00    -2.70    99.46     0.31     3.4    10.8    13.4
  9 11 19 0530 D   190.7     6.6     8.5    -2.0   194.4     4.7    10.9    -1.8    -8.2    61.3    -0.4     0.0     0.00   -13.40    99.38     0.33     3.4    10.8    13.3
  9 11 19 0630 D   192.8     6.6     8.2    -1.8   195.6     4.5    10.9    -1.8    -7.6    63.9    -0.1     0.0     8.90   -24.60    99.32     0.35     3.3    10.7    13.3
  9 11 19 0730 C   193.4     6.4     8.4    -1.5   194.9     4.7    10.9    -1.2    -6.8    65.1    -0.5     0.0    89.60    14.90    99.30     0.37     3.3    10.7    13.3
  9 11 19 0830 D   197.6     6.2    10.4    -0.4   199.3     5.1    13.2     0.0    -6.1    62.3    -0.9     0.0   192.80    82.10    99.31     0.39     3.4    10.8    13.4
  9 11 19 0930 D   209.8     6.8     9.8     1.1   211.9     5.8    14.2     1.7    -5.3    58.7    -1.1     0.0   338.50   126.30    99.30     0.41     3.4    10.8    13.4
  9 11 19 1030 C   214.3     6.3    12.3     2.7   216.3     5.3    15.9     3.5    -4.4    54.9    -1.5     0.0   489.50   200.60    99.29     0.44     3.4    10.8    13.4
  9 11 19 1130 B   226.7     5.8    14.9     4.1   231.8     5.0    19.0     4.9    -3.7    52.6    -1.6     0.0   513.00   213.20    99.26     0.47     3.4    10.8    13.4
  9 11 19 1230 C   205.1     6.0    12.9     5.2   209.1     5.4    14.5     5.8    -3.2    51.2    -1.3     0.0   481.40   203.00    99.16     0.48     3.5    10.8    13.4
  9 11 19 1330 C   207.8     6.0    12.8     6.2   211.5     5.2    14.7     6.9    -2.5    49.9    -1.4     0.0   430.60   174.30    99.14     0.51     3.6    10.8    13.4
  9 11 19 1430 D   227.2     6.8    10.5     6.8   232.6     5.3    14.8     7.4    -2.0    50.3    -1.2     0.0   278.50    73.00    99.16     0.53     3.7    10.8    13.4
  9 11 19 1530 C   233.6     5.8     8.7     6.7   238.0     4.7    12.0     7.0    -1.8    52.2    -0.6     0.0   103.90     2.10    99.14     0.54     3.8    10.7    13.4
  9 11 19 1630 D   240.5     5.2     7.6     6.5   245.9     3.6    10.0     6.6    -1.8    53.8    -0.0     0.0    10.80   -18.70    99.15     0.54     3.9    10.7    13.4
  9 11 19 1730 D   226.5     5.4     6.5     6.6   232.3     3.3    11.3     6.4    -1.5    55.6     0.4     0.0     0.00   -15.90    99.10     0.55     4.0    10.7    13.4
  9 11 19 1830 D   232.2     5.9     6.2     6.6   241.8     3.5    11.3     6.4    -1.2    57.0     0.4     0.0     0.00   -19.90    99.13     0.56     4.0    10.7    13.3
  9 11 19 1930 D   242.5     5.3     8.3     6.5   245.7     3.1    10.8     6.3    -0.8    58.8     0.4     0.0     0.00    -9.10    99.10     0.58     4.1    10.7    13.3
  9 11 19 2030 D   243.6     5.4     5.3     6.7   245.3     3.2     9.0     6.5    -0.5    59.6     0.4     0.0     0.00   -14.50    99.08     0.59     4.2    10.7    13.3
  9 11 19 2130 D   252.4     5.2     6.7     6.8   255.9     2.9     9.4     6.3    -0.2    61.1     0.9     0.0     0.00   -17.10    99.12     0.60     4.2    10.7    13.3
  9 11 19 2230 D   250.8     5.2     4.9     6.5   252.2     2.8     9.9     6.1    -0.1    63.2     0.8     0.0     0.00   -11.60    99.10     0.61     4.3    10.6    13.3
  9 11 19 2330 D   260.2     5.2     5.0     6.2   261.2     3.1     9.1     5.9     0.2    64.8     0.4     0.0     0.00   -12.00    99.12     0.62     4.3    10.6    13.3
  9 11 19 2400 X   217.6     6.0     8.6     2.8   219.2     4.3    12.4     3.0    -4.5    57.1    -0.4     0.0   122.40    37.10    99.28     0.45     3.7    10.7    13.3
 10 11 19 0030 D   254.9     5.0     6.3     5.8   254.6     2.8     9.6     5.6     0.3    67.0     0.6     0.0     0.00   -11.90    99.13     0.63     4.3    10.6    13.3
 10 11 19 0130 D   276.0     4.6     9.2     5.7   270.6     2.4    10.8     5.3     0.3    67.9     0.7     0.0     0.00   -13.70    99.11     0.62     4.4    10.6    13.3
 10 11 19 0230 E   275.2     3.5    11.8     5.4   249.6     1.9    15.1     5.0     0.1    69.0     0.9     0.0     0.00   -20.40    99.08     0.62     4.4    10.6    13.3
 10 11 19 0330 D   250.2     4.4     5.4     4.9   247.8     2.5     8.8     4.1     0.0    72.7     1.7     0.0     0.00   -26.60    99.08     0.61     4.4    10.6    13.3
 10 11 19 0430 D   271.4     4.6    11.8     4.4   281.7     2.3    10.6     3.5     0.1    76.0     1.7     0.0     0.00   -24.30    99.11     0.62     4.4    10.6    13.3
 10 11 19 0530 E   322.8     4.8    16.4     4.3   318.0     2.1    12.5     3.1    -0.1    77.7     2.5     0.0     0.00   -23.70    99.13     0.61     4.4    10.6    13.3
 10 11 19 0630 D     0.7     4.0    12.8     3.9   344.4     1.4    20.3     2.9    -0.1    78.2     2.0     0.0     3.40   -12.00    99.14     0.61     4.4    10.6    13.3
 10 11 19 0730 B    18.0     4.9     8.3     3.8    17.4     2.0    18.7     3.4     0.2    77.3     0.7     0.0    80.40    26.40    99.21     0.62     4.4    10.5    13.3
 10 11 19 0830 C    19.7     4.4    29.4     4.0    27.5     2.8    18.8     4.4     0.8    75.4    -0.8     0.0   113.80    56.10    99.37     0.65     4.4    10.5    13.3
 10 11 19 0930 C    41.8     3.9    13.0     4.0    47.8     3.3    16.1     4.5     1.1    76.5    -0.9     0.0   123.30    66.70    99.39     0.66     4.4    10.5    13.3
 10 11 19 1030 C    35.9     4.0    13.4     4.3    42.2     3.3    18.9     4.9     1.6    77.2    -1.1     0.0   196.90   110.60    99.46     0.69     4.4    10.5    13.3
 10 11 19 1130 C    23.2     4.1    15.1     4.1    29.8     3.1    20.2     4.6     2.0    81.3    -1.0     0.0   111.80    62.40    99.49     0.71     4.5    10.5    13.3
 10 11 19 1230 C    44.3     4.0    16.2     4.0    54.8     3.3    19.3     4.5     2.2    82.8    -1.1     0.0   169.90   100.20    99.43     0.72     4.5    10.5    13.3
 10 11 19 1330 C    43.8     3.9    16.1     4.2    52.0     3.1    19.1     4.7     2.0    80.9    -1.0     0.0   109.10    62.10    99.45     0.71     4.6    10.5    13.3
 10 11 19 1430 D    17.8     3.6    14.0     4.0    29.5     2.7    20.8     4.3     1.7    81.1    -0.8     0.0    36.20    16.80    99.49     0.69     4.7    10.5    13.3
 10 11 19 1530 D    33.9     4.0    10.9     3.8    41.3     3.1    17.3     4.2     1.4    79.9    -0.7     0.0    18.10     5.10    99.50     0.68     4.7    10.5    13.3
 10 11 19 1630 D    45.2     3.1    12.0     3.7    49.0     2.5    16.5     4.0     1.2    80.0    -0.6     0.0     2.50    -5.30    99.52     0.67     4.8    10.5    13.3
 10 11 19 1730 E    36.1     3.8    12.4     3.4    41.3     2.9    18.3     3.7     0.9    80.3    -0.5     0.0     0.00    -6.80    99.54     0.65     4.8    10.5    13.3
 10 11 19 1830 F    30.0     3.2    15.9     3.2    34.2     2.3    20.3     3.4     0.4    78.4    -0.5     0.0     0.00    -7.90    99.59     0.63     4.9    10.4    13.3
 10 11 19 1930 F     7.7     3.9    12.0     3.2     6.6     2.0    22.1     3.4     0.0    76.5    -0.4     0.0     0.00    -7.90    99.65     0.61     4.9    10.4    13.2
 10 11 19 2030 F   357.4     5.3     9.4     3.1   357.1     2.4    23.2     3.3     0.1    77.2    -0.4     0.0     0.00    -8.30    99.70     0.62     4.9    10.4    13.2
 10 11 19 2130 D     8.0     6.4     9.9     2.4    16.0     3.1    20.7     2.7     0.5    83.3    -0.6     0.0     0.00   -10.50    99.68     0.64     5.0    10.4    13.2
 10 11 19 2230 E     6.0     6.0    10.6     1.5    12.6     3.0    22.6     1.8     1.0    91.7    -0.6     0.0     0.00    -8.20    99.71     0.66     5.0    10.4    13.2
 10 11 19 2330 E    10.7     5.4    11.1     0.9    16.6     2.7    22.3     1.2     0.9    95.5    -0.5     0.0     0.00    -6.90    99.70     0.66     5.0    10.4    13.2
 10 11 19 2400 X     1.9     4.4    11.5     3.8    14.6     2.6    18.1     3.9     0.8    78.5    -0.0     0.0    40.20    13.00    99.40     0.65     4.6    10.5    13.3
 11 11 19 0030 E     8.3     7.8    29.6     0.3     8.2     2.9    21.6     0.5     0.5    97.5    -0.4     0.0     0.00    -6.70    99.69     0.64     5.0    10.4    13.2
 11 11 19 0130 E    11.1    50.1     0.4     0.0     6.8     3.0    21.0     0.2     0.4    98.9    -0.3     0.0     0.00    -5.00    99.67     0.63     5.0    10.4    13.2
 11 11 19 0230 D    11.1    50.1     1.6     0.0    22.4     3.7    19.6     0.1     0.4    98.9    -0.3     0.0     0.00    -5.10    99.64     0.63     5.0    10.4    13.2
 11 11 19 0330 E    11.3    50.1     1.1    -0.1    23.8     2.9    18.5    -0.1     0.2    98.8    -0.0     0.0     0.00    -5.00    99.72     0.62     5.0    10.4    13.2
 11 11 19 0430 D    11.2    50.0     3.2    -1.5     5.6     4.1    20.8    -1.1    -1.2    98.3    -0.7     0.2     0.00     1.50    99.74     0.56     4.9    10.4    13.2
 11 11 19 0530 D    11.2    50.1     2.6    -3.2     8.6     4.4    21.5    -3.0    -3.4    96.3    -0.3     0.4     0.00    -5.20    99.76     0.48     4.9    10.4    13.2
 11 11 19 0630 D    11.0    50.2     1.5    -4.2     9.0     4.5    21.1    -4.1    -4.8    94.6    -0.3     0.4     0.80    -4.40    99.79     0.43     4.9    10.4    13.2
 11 11 19 0730 D    11.4    50.0     2.8    -4.8     9.8     4.6    20.2    -4.6    -5.6    93.7    -0.3     0.4    16.20    -6.70    99.82     0.41     4.8    10.4    13.2
 11 11 19 0830 D    11.4    50.1     3.9    -5.1     0.2     4.5    21.8    -4.9    -6.0    93.0    -0.4     0.4    38.90   -14.40    99.90     0.39     4.8    10.3    13.2
 11 11 19 0930 C    11.2    50.0     3.4    -5.7   354.5     4.7    21.1    -5.4    -6.8    91.1    -0.5     0.8    99.00   -40.20    99.93     0.37     4.8    10.3    13.2
 11 11 19 1030 D    11.1    50.1     1.5    -5.8   355.8     5.0    21.5    -5.6    -7.3    87.6    -0.5     0.0   171.20   -55.00    99.96     0.35     4.7    10.3    13.2
 11 11 19 1130 C    11.5    50.0     2.9    -5.8   349.8     4.7    21.6    -5.5    -7.4    86.5    -0.5     0.0   170.70   -19.20    99.98     0.35     4.7    10.3    13.2
 11 11 19 1230 C    11.2    50.0     1.7    -5.8   348.5     4.9    19.9    -5.6    -7.8    84.5    -0.5     0.0   190.00   -12.30    99.96     0.34     4.6    10.3    13.2
 11 11 19 1330 C    10.9    50.0     1.5    -5.9   343.2     4.4    19.5    -5.7    -8.0    83.3    -0.4     0.0   104.60    -9.70    99.99     0.34     4.6    10.3    13.2
 11 11 19 1430 C    11.3    50.0     1.5    -6.4   343.0     4.7    19.8    -6.2    -9.0    81.4    -0.4     0.0    91.00    -9.90   100.02     0.31     4.5    10.3    13.2
 11 11 19 1530 D    11.2    50.0     1.0    -6.7   339.6     4.9    19.6    -6.5    -9.9    78.3    -0.3     0.0    48.10   -12.60   100.04     0.29     4.5    10.3    13.2
 11 11 19 1630 D    10.9    50.0     0.4    -7.0   337.1     4.4    18.4    -6.8   -10.0    80.7    -0.4     0.0     8.40   -14.60   100.08     0.29     4.4    10.3    13.2
 11 11 19 1730 D    50.0    50.0    53.2    -6.9   333.5     4.0    17.7    -6.7   -10.7    75.7    -0.4     0.0     0.00    -9.50   100.14     0.27     4.3    10.2    13.1
 11 11 19 1830 D   126.2    30.9    12.7    -7.3   328.6     4.9    16.4    -7.1   -13.3    63.5    -0.4     0.0     0.00   -16.00   100.20     0.22     4.3    10.2    13.1
 11 11 19 1930 D   130.4    21.6     5.7    -8.3   324.3     4.4    14.7    -8.2   -14.2    64.9    -0.2     0.0     0.00   -31.50   100.22     0.20     4.2    10.2    13.1
 11 11 19 2030 D   129.8    20.3     6.7    -9.0   326.0     4.3    15.7    -8.9   -15.3    62.7    -0.1     0.0     0.00   -34.90   100.26     0.19     4.1    10.2    13.1
 11 11 19 2130 D   125.4    11.9     9.6    -9.7   327.1     4.9    15.7    -9.6   -16.4    60.5    -0.1     0.0     0.00   -35.40   100.29     0.17     4.0    10.2    13.1
 11 11 19 2230 D   128.2    11.1     5.9   -10.4   323.0     4.8    14.7   -10.3   -16.5    63.8    -0.2     0.0     0.00   -34.90   100.31     0.17     3.9    10.2    13.1
 11 11 19 2330 D   126.6    10.7     6.0   -11.0   322.9     4.7    16.0   -10.9   -17.1    63.9    -0.1     0.0     0.00   -35.00   100.33     0.16     3.9    10.2    13.1
 11 11 19 2400 X    19.3    40.2     9.3    -5.4   347.8     4.3    19.2    -5.3    -7.9    83.3    -0.3     2.6    39.10   -17.60    99.98     0.37     4.6    10.3    13.2
 12 11 19 0030 D   127.4    10.5     6.2   -11.5   323.6     4.4    14.8   -11.5   -17.4    65.1    -0.1     0.0     0.00   -35.60   100.35     0.16     3.8    10.2    13.1
 12 11 19 0130 D   123.5     7.3    10.2   -12.0   324.0     4.8    14.3   -11.9   -17.6    67.0    -0.2     0.0     0.00   -34.30   100.36     0.15     3.7    10.2    13.1
 12 11 19 0230 D   122.3     6.6    11.2   -12.4   324.1     4.9    15.7   -12.4   -17.7    68.8    -0.2     0.0     0.00   -34.70   100.38     0.15     3.6    10.1    13.1
 12 11 19 0330 D   120.6     6.3    11.9   -13.0   325.5     4.8    14.4   -12.9   -18.2    68.8    -0.2     0.0     0.00   -35.20   100.40     0.15     3.5    10.1    13.1
 12 11 19 0430 D   117.4     5.2    13.4   -13.4   325.2     4.7    14.3   -13.3   -18.7    68.9    -0.2     0.0     0.00   -35.40   100.44     0.14     3.5    10.1    13.1
 12 11 19 0530 D   104.9     3.2    25.2   -13.8   326.8     4.3    14.8   -13.7   -18.7    71.4    -0.2     0.0     0.00   -36.90   100.48     0.14     3.4    10.1    13.1
 12 11 19 0630 D   107.8     2.6    30.3   -14.3   322.3     3.9    13.6   -14.2   -18.9    73.0    -0.2     0.0     6.30   -36.80   100.52     0.14     3.3    10.1    13.1
 12 11 19 0730 C   351.7     3.5    61.1   -14.1   320.6     3.9    15.8   -13.9   -18.9    71.3    -0.4     0.0   122.50   -53.00   100.58     0.14     3.3    10.1    13.1
 12 11 19 0830 C   324.1     5.7    10.8   -13.1   320.2     4.4    16.8   -12.9   -18.7    65.8    -0.5     0.0   302.20   -65.40   100.65     0.14     3.2    10.1    13.1
 12 11 19 0930 B   316.7     4.9    11.6   -12.1   312.6     4.1    16.9   -11.6   -18.4    60.2    -0.8     0.0   444.30   -55.30   100.70     0.14     3.2    10.1    13.1
 12 11 19 1030 B   318.8     4.3    16.4   -10.8   316.7     3.7    21.7   -10.2   -18.5    53.2    -1.2     0.0   528.30   -11.90   100.74     0.14     3.1    10.1    13.1
 12 11 19 1130 B   306.0     4.8    15.7   -10.2   304.5     4.0    20.8    -9.6   -18.6    49.8    -1.2     0.0   556.40    -3.00   100.72     0.14     3.1    10.1    13.1
 12 11 19 1230 B   298.1     4.0    16.9    -9.7   297.8     3.7    20.4    -9.1   -19.0    46.0    -1.2     2.2   533.30   -12.60   100.65     0.14     3.0    10.1    13.1
 12 11 19 1330 B   282.8     4.5    14.0    -9.4   279.4     4.1    18.8    -8.8   -18.4    47.7    -1.1     0.0   453.00   -61.70   100.60     0.14     3.0    10.1    13.1
 12 11 19 1430 C   286.8     4.8    13.6    -9.4   284.5     4.1    18.7    -8.9   -18.4    48.3    -1.0     0.0   321.40   -91.70   100.60     0.14     3.0    10.1    13.1
 12 11 19 1530 C   280.6     4.3    13.5    -9.6   280.6     3.6    17.0    -9.3   -18.9    48.0    -0.7     0.0   136.20   -79.00   100.59     0.14     2.9    10.1    13.1
 12 11 19 1630 D   270.6     5.0     8.6   -10.4   269.9     3.7    11.0   -10.2   -18.8    52.4    -0.4     0.0     9.90   -44.10   100.54     0.14     2.9    10.1    13.1
 12 11 19 1730 D   273.0     3.7     8.5   -10.8   274.4     2.6    12.2   -10.8   -18.6    56.2    -0.1     0.0     0.00   -45.30   100.49     0.14     2.8    10.1    13.1
 12 11 19 1830 D   268.5     2.9     8.0   -11.1   272.7     1.9    12.3   -11.3   -18.4    59.4     0.3     0.0     0.00   -46.00   100.42     0.14     2.8    10.1    13.0
 12 11 19 1930 D   255.1     3.4     8.8   -11.4   258.0     2.2    10.3   -11.5   -18.4    61.0     0.3     0.0     0.00   -43.50   100.38     0.14     2.7    10.1    13.0
 12 11 19 2030 D   247.1     4.1     7.4   -11.6   243.1     2.4     9.2   -11.9   -18.3    62.9     0.5     0.0     0.00   -40.40   100.34     0.14     2.7    10.1    13.0
 12 11 19 2130 D   227.6     3.6    10.1   -11.7   224.6     2.0    12.4   -12.0   -18.4    63.5     0.7     0.0     0.00   -38.70   100.31     0.14     2.7    10.0    13.0
 12 11 19 2230 D   198.6     3.1     6.9   -11.8   193.4     1.9    10.1   -12.3   -17.8    68.5     0.9     0.0     0.00   -35.60   100.27     0.15     2.6    10.0    13.0
 12 11 19 2330 D   194.9     3.4     6.7   -12.0   185.1     2.2     8.9   -12.4   -17.4    70.9     0.8     0.0     0.10   -30.60   100.25     0.16     2.6    10.0    13.0
 12 11 19 2400 X   238.2     4.7    14.6   -11.7   301.0     3.6    15.2   -11.5   -18.4    61.2    -0.3     0.0   142.20   -42.00   100.49     0.14     3.1    10.1    13.1
 13 11 19 0030 D   197.5     4.2     8.2   -12.2   197.4     2.6    11.8   -12.3   -17.2    72.0     0.1     0.0     0.00   -22.30   100.23     0.16     2.6    10.0    13.0
 13 11 19 0130 D   199.2     4.2     9.9   -12.0   202.6     2.8    12.8   -11.9   -17.1    70.3    -0.2     0.0     0.00   -13.80   100.21     0.16     2.5    10.0    13.0
 13 11 19 0230 D   194.0     4.8     8.7   -11.9   196.5     3.3    12.3   -11.8   -16.8    71.2    -0.3     0.0     0.00   -24.00   100.17     0.16     2.5    10.0    13.0
 13 11 19 0330 D   190.2     4.9     9.0   -11.7   194.3     3.5    11.1   -11.5   -16.6    71.4    -0.4     0.0     0.00    -8.80   100.08     0.17     2.5    10.0    13.0
 13 11 19 0430 D   183.5     6.8     8.5   -11.4   185.7     4.5    12.2   -11.2   -17.3    65.4    -0.4     0.0     0.00   -10.30    99.98     0.16     2.5    10.0    13.0
 13 11 19 0530 D   178.2     6.8     9.7   -11.2   182.1     4.7    12.6   -10.9   -17.4    62.9    -0.5     0.0     0.00    -2.70    99.90     0.16     2.4    10.0    13.0
 13 11 19 0630 D   182.8     7.6     8.9   -11.0   186.8     5.2    13.2   -10.8   -17.7    60.9    -0.5     0.0     4.40    -9.90    99.85     0.15     2.4    10.0    13.0
