  2 11 21 2030 B   274.0     4.5     5.8     3.3   266.5     1.8     7.4     2.7    -3.4    63.2     1.2     0.0    90.40   -40.50   100.26     0.48     8.4 99999.0    14.3
  2 11 21 2130 C   289.5     5.7     5.1     3.0   286.7     2.3     6.8     2.0    -3.5    65.9     2.0     0.0    89.30   -42.20   100.27     0.47     8.3 99999.0    14.3
  2 11 21 2230 C   307.8     5.5    12.4     2.2   300.6     2.2     8.8     1.0    -3.3    71.3     2.4     0.0    89.10   -42.30   100.28     0.48     8.2 99999.0    14.3
  2 11 21 2330 B   343.9     6.7    10.2     1.9   324.6     2.0    10.8     0.6    -3.6    72.6     2.7     0.0    86.80   -43.70   100.29     0.47     8.1 99999.0    14.3
  2 11 21 2400 X   292.2     5.4     8.4     3.0   287.2     3.0    12.8     3.0    -3.9    61.3    -0.0     0.0   220.60    46.50   100.29     0.46     8.4 99999.0    14.3
  3 11 21 0030 B     2.0     7.1     4.6     2.5   325.8     1.7    12.0     0.3    -3.8    72.9     4.3     0.0    84.70   -38.90   100.32     0.46     7.9 99999.0    14.3
  3 11 21 0130 B   359.8     7.4     2.5     2.1   328.4     1.7    12.2    -0.2    -3.8    75.4     4.6     0.0    84.60   -35.80   100.33     0.46     7.8 99999.0    14.3
  3 11 21 0230 B   354.9     5.8     3.0     1.9   316.3     1.8     6.8    -0.3    -4.1    75.2     4.5     0.0    81.60   -26.10   100.33     0.45     7.7 99999.0    14.3
  3 11 21 0330 C   338.2     3.6     5.1     1.8   308.9     2.1     7.9    -0.6    -4.2    76.3     4.9     0.0    80.30   -24.90   100.32     0.45     7.5 99999.0    14.3
  3 11 21 0430 C   342.3     3.4     2.7     1.9   323.3     2.3     7.5    -0.6    -4.2    76.0     5.1     0.0    78.60   -26.60   100.33     0.45     7.4 99999.0    14.3
  3 11 21 0530 C   351.7     4.0     4.2     2.0   330.9     2.4     7.5    -0.9    -4.3    77.3     5.8     0.0    79.40   -27.60   100.34     0.45     7.3 99999.0    14.3
  3 11 21 0630 C   352.7     4.8     3.6     2.0   336.8     2.3     9.5    -0.9    -4.4    76.2     5.7     0.0   109.80   -11.80   100.35     0.44     7.2 99999.0    14.3
  3 11 21 0730 B   353.7     4.3     5.2     1.9   340.1     1.4    13.7     0.2    -4.1    71.1     3.5     0.0   275.30    91.40   100.41     0.45     7.1 99999.0    14.3
  3 11 21 0830 A   358.1     1.6    24.5     2.2   336.0     1.5    24.6     2.5    -4.0    60.4    -0.6     0.0   382.00   192.90   100.53     0.46     7.0 99999.0    14.3
  3 11 21 0930 A   331.6     1.6    45.6     3.6   330.1     1.6    40.1     4.2    -5.5    48.6    -1.2     0.0   512.40   281.10   100.64     0.41     7.0 99999.0    14.3
  3 11 21 1030 A   286.0     2.1    34.1     4.1   276.1     1.9    35.1     4.9    -5.3    47.1    -1.7     0.0   547.60   294.50   100.67     0.41     7.0 99999.0    14.3
  3 11 21 1130 B   289.4     3.3    20.1     4.6   284.3     2.9    29.4     5.5    -5.8    43.9    -1.7     0.0   541.70   292.10   100.61     0.40     7.0 99999.0    14.3
  3 11 21 1230 B   307.7     3.1    20.9     4.7   306.5     2.7    22.1     5.6    -5.6    44.1    -1.6     0.0   404.30   187.20   100.53     0.40     7.1 99999.0    14.3
  3 11 21 1330 C   293.2     3.4    17.5     4.8   286.0     2.8    19.7     5.5    -5.2    45.6    -1.5     0.0   310.10   125.10   100.46     0.42     7.2 99999.0    14.3
  3 11 21 1430 C   297.9     3.1    17.9     4.8   295.0     2.7    22.0     5.5    -5.0    46.3    -1.4     0.0   275.10    99.00   100.43     0.42     7.3 99999.0    14.3
  3 11 21 1530 B   318.4     2.8    14.4     4.6   319.9     2.0    16.3     5.1    -4.9    48.0    -1.1     0.0   188.30    20.10   100.39     0.42     7.4 99999.0    14.3
  3 11 21 1630 B   314.9     2.9     8.8     4.4   319.5     1.6    10.6     4.6    -4.9    49.7    -0.3     0.0   105.60   -29.50   100.35     0.43     7.5 99999.0    14.3
  3 11 21 1730 B   330.7     2.9     7.5     4.2   333.5     1.3     7.4     3.8    -4.7    53.2     0.7     0.0    78.70   -41.00   100.32     0.43     7.6 99999.0    14.3
  3 11 21 1830 B   354.3     4.6     6.9     3.8   346.6     1.4    12.8     3.3    -4.7    55.1     1.0     0.0    80.40   -41.00   100.28     0.43     7.5 99999.0    14.3
  3 11 21 1930 B    11.7     4.7     4.9     3.2    17.5     1.3    15.7     2.4    -4.8    58.6     1.6     0.0    82.60   -37.50   100.23     0.43     7.5 99999.0    14.2
  3 11 21 2030 B     9.8     4.5     4.1     3.0    15.3     1.3    14.6     2.2    -5.2    57.7     1.6     0.0    76.50   -30.40   100.21     0.42     7.4 99999.0    14.2
  3 11 21 2130 B   357.7     5.4     2.6     2.8   352.5     1.0    15.6     1.9    -5.1    58.9     1.9     0.0    79.20   -21.40   100.22     0.42     7.3 99999.0    14.2
  3 11 21 2230 B   355.9     5.0     1.6     2.9   335.0     1.4     8.5     1.7    -5.6    57.6     2.4     0.0    77.90   -19.60   100.24     0.40     7.2 99999.0    14.2
  3 11 21 2330 B   352.0     4.1     4.6     2.9   337.1     1.5     9.2     1.3    -5.7    58.5     3.1     0.0    76.90   -23.40   100.23     0.40     7.0 99999.0    14.2
  3 11 21 2400 X   344.7     4.0    12.2     3.2   321.6     1.9    18.2     2.4    -4.8    59.7     1.6     0.0   195.60    47.80   100.38     0.43     7.3 99999.0    14.3
  4 11 21 0030 B   341.2     2.8     3.4     2.7   343.4     1.8     8.2     1.3    -6.0    57.3     2.8     0.0    75.60   -19.60   100.20     0.39     6.9 99999.0    14.2
  4 11 21 0130 B   339.9     2.6     4.9     2.7   351.3     1.2    30.2     0.1    -5.9    63.1     5.1     0.0    73.20   -19.80   100.17     0.39     6.8 99999.0    14.2
  4 11 21 0230 B   343.0     1.7    24.0     2.5   777.7     0.6   777.7    -0.9    -6.1    67.2     6.6     0.0    73.10   -13.70   100.14     0.39     6.7 99999.0    14.2
  4 11 21 0330 B   331.0     2.0    13.2     2.7   336.9     0.9    28.2     0.1    -6.6    60.2     5.3     0.0    73.90    -4.40   100.14     0.37     6.5 99999.0    14.2
  4 11 21 0430 B   305.4     1.8     7.4     2.6   777.7     0.8   777.7    -0.7    -4.9    73.1     6.5     0.0    73.00    -7.30   100.17     0.43     6.4 99999.0    14.2
  4 11 21 0530 B   283.2     1.8     8.2     2.2   234.3     1.1    12.8    -0.4    -2.9    82.6     5.3     0.0    73.80    -3.00   100.21     0.49     6.3 99999.0    14.2
  4 11 21 0630 B   246.8     1.8     8.8     2.3   234.4     1.0    13.9     0.3    -2.8    79.3     4.0     0.0    77.50    -1.90   100.24     0.50     6.3 99999.0    14.2
  4 11 21 0730 B   238.1     1.7     5.6     2.3   233.6     0.9     7.9     1.1    -3.8    69.0     2.4     0.0    89.60     7.20   100.27     0.46     6.2 99999.0    14.2
  4 11 21 0830 B   228.7     2.1     4.0     2.5   225.9     1.2     8.5     1.6    -2.2    75.2     1.9     0.0   133.70    34.80   100.32     0.52     6.2 99999.0    14.2
