  3 12 20 0630 D   249.4     5.9     8.7    -2.6   248.2     3.1    13.2    -3.1    -7.9    69.7     1.0     0.0     2.40   -39.00    99.73     0.34     2.4 99999.0    11.8
  3 12 20 0730 D   235.4     5.7     9.0    -3.3   238.3     3.4    11.8    -3.4    -7.8    71.9     0.3     0.0    49.00    -5.20    99.76     0.34     2.3 99999.0    11.8
  3 12 20 0830 C   254.1     5.5     7.5    -2.2   253.7     4.0    10.5    -2.1    -7.0    68.2    -0.2     0.0   181.40    91.40    99.78     0.36     2.3 99999.0    11.8
  3 12 20 0930 C   239.4     5.3    15.9    -0.8   240.9     4.4    12.1    -0.3    -5.5    66.9    -0.9     0.0   344.50   207.00    99.83     0.41     2.3 99999.0    11.9
  3 12 20 1030 B   253.3     5.9    12.4     1.3   254.0     4.7    14.0     1.9    -4.0    63.7    -1.3     0.0   376.20   225.70    99.80     0.46     2.3 99999.0    11.9
  3 12 20 1130 C   249.8     6.8    11.8     3.4   250.0     5.5    13.5     4.1    -3.6    56.2    -1.4     0.0   454.50   273.40    99.71     0.47     2.3 99999.0    11.9
  3 12 20 1230 D   252.5     7.8     8.9     5.1   253.2     6.1    12.3     5.9    -3.3    50.6    -1.5     0.0   440.90   253.80    99.64     0.48     2.3 99999.0    11.9
  3 12 20 1330 D   247.7     7.8    11.0     6.0   249.5     6.1    12.9     6.7    -3.0    49.0    -1.4     0.0   370.80   195.50    99.61     0.49     2.4 99999.0    11.9
  3 12 20 1430 D   253.3     7.6     8.9     5.6   254.0     5.7    12.0     6.2    -2.7    52.1    -1.1     0.0   251.90    98.90    99.59     0.50     2.4 99999.0    11.9
  3 12 20 1530 D   249.2     7.0    10.9     5.1   250.8     5.1    12.5     5.4    -2.5    55.3    -0.6     0.0   103.60    -7.60    99.58     0.51     2.4 99999.0    11.9
  3 12 20 1630 D   248.8     6.5     9.0     4.3   249.1     4.3    10.3     4.3    -2.4    59.7     0.0     0.0     9.30   -43.00    99.54     0.51     2.5 99999.0    11.8
  3 12 20 1730 D   247.2     7.0     8.0     3.7   246.1     4.3    10.4     3.5    -2.6    62.0     0.3     0.0     2.00   -45.30    99.45     0.50     2.5 99999.0    11.8
  3 12 20 1830 D   241.1     7.0     7.3     3.2   242.2     4.1    10.4     2.9    -2.8    63.7     0.5     0.0     1.90   -44.60    99.39     0.50     2.5 99999.0    11.8
  3 12 20 1930 D   249.4     6.4     7.2     2.5   252.5     3.8    11.1     2.2    -3.6    63.0     0.5     0.0     2.00   -41.80    99.37     0.47     2.5 99999.0    11.8
  3 12 20 2030 D   244.5     6.9     7.1     1.7   245.9     4.1     9.8     1.5    -4.8    60.9     0.5     0.0     2.10   -41.90    99.35     0.43     2.5 99999.0    11.8
  3 12 20 2130 D   247.6     7.6     6.9     1.6   247.1     4.6     9.6     1.4    -4.4    62.9     0.4     0.0     2.20   -41.90    99.31     0.44     2.5 99999.0    11.8
  3 12 20 2230 D   240.8     7.1     6.1     0.7   240.3     4.1     9.5     0.4    -4.6    67.1     0.6     0.0     2.20   -40.30    99.31     0.44     2.5 99999.0    11.8
  3 12 20 2330 D   238.5     7.8     6.0     0.5   238.0     4.4     9.6     0.1    -3.9    72.4     0.8     0.0     2.30   -38.80    99.26     0.46     2.5 99999.0    11.8
  3 12 20 2400 X   247.8     6.6     7.3     1.1   248.6     4.2    11.3     1.0    -5.0    63.2     0.2     0.0   108.80    29.70    99.62     0.43     2.4 99999.0    11.8
  4 12 20 0030 D   237.5     7.4     6.3     0.5   237.1     4.4    10.0     0.2    -3.4    74.5     0.6     0.0     2.20   -38.80    99.20     0.48     2.5 99999.0    11.8
  4 12 20 0130 D   237.9     7.8     6.3     0.2   239.4     4.7     9.9    -0.1    -3.1    77.9     0.5     0.0     2.30   -37.70    99.15     0.49     2.5 99999.0    11.8
  4 12 20 0230 D   242.7     8.0     7.0     0.0   244.7     4.9    10.2    -0.1    -2.8    79.6     0.2     0.0     2.30   -32.10    99.10     0.50     2.5 99999.0    11.8
  4 12 20 0330 D   238.9     7.3     7.2    -0.2   240.9     4.5    10.7    -0.3    -2.7    81.6     0.1     0.0     2.30   -29.00    99.06     0.50     2.5 99999.0    11.8
  4 12 20 0430 D   242.1     7.3     6.9    -0.3   244.8     4.7    10.1    -0.3    -2.8    81.4     0.1     0.0     2.40   -34.30    99.00     0.50     2.4 99999.0    11.8
  4 12 20 0530 D   250.3     6.9     6.8    -0.5   251.2     4.6     9.6    -0.5    -3.0    81.4    -0.0     0.0     2.40   -32.80    98.98     0.49     2.4 99999.0    11.8
  4 12 20 0630 D   237.4     6.2     8.2    -0.9   237.3     4.0    10.2    -1.0    -3.3    82.6     0.1     0.0     2.90   -36.20    98.98     0.48     2.4 99999.0    11.8
